year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,-0.05621981,0.1104098512,0.1666296609,0.0581790241,0.0262718368,-0.031907187,-0.018543476,0.0435751623,0.062118638
2001,2,0.2420629337,-0.045237989,-0.287300923,0.2891162759,-0.031186385,-0.320302661,0.2844553994,-0.027289623,-0.311745023
2001,3,0.152316808,-0.050594591,-0.202911399,0.2435160826,-0.033314268,-0.27683035,0.1641717526,-0.049149255,-0.213321008
2001,4,-0.165912919,0.0959338836,0.261846803,-0.230355559,0.038532353,0.2688879122,-0.203767931,0.069627974,0.2733959053
2001,5,0.0176717026,0.0484271321,0.0307554295,0.0564874207,0.0407294011,-0.01575802,0.0265555266,0.0438149539,0.0172594273
2001,6,-0.030311004,0.0194039442,0.0497149486,-0.034845056,-0.013914796,0.0209302606,-0.035745814,-0.001869572,0.0338762417
2001,7,0.0242866319,-0.064030056,-0.088316688,0.0335586246,-0.043208093,-0.076766717,0.0411577997,-0.046711115,-0.087868914
2001,8,-0.014568158,-0.096893366,-0.082325208,0.0692985899,-0.087170372,-0.156468962,0.0012333224,-0.085137049,-0.086370372
2001,9,-0.007926675,-0.189226761,-0.181300086,0.0085992605,-0.145460082,-0.154059343,0.0166909462,-0.153223211,-0.169914157
2001,10,0.0590531994,0.1824597135,0.1234065142,-0.001902328,0.1148237193,0.1167260476,0.0488496983,0.1473404083,0.0984907099
2001,11,-0.045648634,0.0846357796,0.1302844136,-0.034929696,0.0583137993,0.0932434954,-0.047883291,0.0530747361,0.1009580269
2001,12,0.0110086481,0.0769799568,0.0659713087,0.0045128333,0.0289040555,0.0243912222,0.0129035488,0.0684696376,0.0555660888
2002,1,-0.029162798,-0.052921653,-0.023758855,-0.107866608,-0.065570539,0.0422960685,-0.009533241,-0.033417246,-0.023884005
2002,2,0.0452506059,-0.047404157,-0.092654763,0.0712135084,-0.039046249,-0.110259757,0.0727814942,-0.009076722,-0.081858216
2002,3,0.0061447354,0.1222395457,0.1160948103,0.0488524697,0.0725853447,0.023732875,0.0013046355,0.1036817229,0.1023770874
2002,4,-0.000671313,-0.050929571,-0.050258258,0.0400373643,-0.056909156,-0.09694652,0.009748733,-0.015056514,-0.024805247
2002,5,0.0384666234,-0.043004994,-0.081471617,0.0604601809,-0.042598252,-0.103058433,0.0291173209,-0.041798712,-0.070916033
2002,6,-0.01244094,-0.107035689,-0.094594749,-0.061947458,-0.103183819,-0.041236361,0.0053294232,-0.088451445,-0.093780868
2002,7,0.0144667211,-0.120138882,-0.134605603,0.0247029411,-0.077413151,-0.102116092,0.0232851511,-0.102996929,-0.12628208
2002,8,-0.00973061,-0.003968027,0.0057625831,0.0064340524,0.0113261731,0.0048921207,-0.007545732,-0.008407758,-0.000862026
2002,9,-0.086302377,-0.142326053,-0.056023676,-0.063229676,-0.145621497,-0.082391821,-0.082496766,-0.127288353,-0.044791587
2002,10,0.1118262598,0.1352755774,0.0234493176,0.0184971133,0.1446418555,0.1261447422,0.0977713612,0.1129817014,0.0152103402
2002,11,0.1311832581,0.1939691413,0.0627858832,0.0786494408,0.1478593174,0.0692098766,0.1024996398,0.1493058823,0.0468062425
2002,12,-0.086103635,-0.109652899,-0.023549263,-0.038949513,-0.105823223,-0.06687371,-0.082212573,-0.104516274,-0.0223037
2003,1,0.0005389735,-0.02690697,-0.027445944,0.0200529012,-0.015291934,-0.035344835,0.0014171027,-0.029942228,-0.031359331
2003,2,-0.004084127,-0.015249605,-0.011165478,-0.007512284,-0.013400404,-0.00588812,-0.009526315,-0.018651134,-0.009124819
2003,3,-0.016645847,0.0056192665,0.022265113,-0.028856416,-0.023509383,0.0053470333,-0.029603451,-0.00884193,0.020761521
2003,4,0.0635128704,0.1511637576,0.0876508871,0.0423392337,0.1130634047,0.0707241709,0.0527303547,0.1287871764,0.0760568217
2003,5,0.0923704032,0.1645656485,0.0721952453,0.1114285083,0.1346650434,0.0232365352,0.0749235917,0.1411312141,0.0662076225
2003,6,0.0051524832,0.0192972503,0.014144767,0.0121853928,0.0230921975,0.0109068047,0.0021415681,0.0133894486,0.0112478805
2003,7,0.0132986353,0.077799736,0.0645011007,0.0060431791,0.0407022795,0.0346591004,0.0257529544,0.0774783293,0.0517253749
2003,8,0.029170141,0.0781911693,0.0490210283,0.053270534,0.0837938656,0.0305233315,0.0283719031,0.0629923944,0.0346204913
2003,9,-0.02096338,-0.031813687,-0.010850308,-0.036363048,-0.050731449,-0.0143684,-0.030158689,-0.036448132,-0.006289443
2003,10,-0.006443069,0.0858410145,0.0922840836,0.0213999823,0.1008722265,0.0794722442,0.0276651109,0.0815147918,0.053849681
