year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,0.0091883749,0.1026735777,0.0934852028,-0.099040219,-0.020533491,0.0785067281,0.0806187056,0.0458461775,-0.034772528
2001,2,0.0986137165,-0.079708674,-0.17832239,0.0495118128,-0.075302958,-0.124814771,-0.094118633,-0.076043339,0.0180752937
2001,3,0.0550891802,-0.096982612,-0.152071792,0.0331036574,-0.104061295,-0.137164953,-0.019934285,-0.092446651,-0.072512365
2001,4,-0.093456447,0.0957340513,0.1891904982,-0.073531867,0.0539805627,0.12751243,0.0405988061,0.0840981509,0.0434993448
2001,5,-0.034335432,0.0369209179,0.07125635,0.0127150793,0.0072962773,-0.005418802,0.0201516629,0.0329013152,0.0127496523
2001,6,0.00085697,0.0211621738,0.0203052038,-0.017005524,-0.017586275,-0.000580751,-0.011558903,-0.00045004,0.0111088624
2001,7,0.1290131438,-0.018758953,-0.147772097,0.1273651477,0.034114388,-0.09325076,-0.003138776,-0.014642354,-0.011503578
2001,8,0.0443066675,-0.030311416,-0.074618084,0.0434737043,-0.02733444,-0.070808145,-0.029634388,-0.029111234,0.0005231541
2001,9,0.0371908843,-0.14535355,-0.182544434,0.1030045651,-0.031971556,-0.134976121,-0.121106905,-0.121094836,0.0000120693
2001,10,-0.041346888,0.0986785815,0.1400254698,-0.051737479,0.0209538146,0.0726912938,0.0511772323,0.0721905568,0.0210133244
2001,11,-0.002450198,0.116145392,0.1185955902,-0.035826094,0.0503262421,0.0861523359,0.1081847704,0.0962088567,-0.011975914
2001,12,0.0343691899,0.069457453,0.035088263,-0.020001382,0.0058319083,0.0258332908,-0.019956537,0.0573088187,0.0772653556
2002,1,0.1461403111,0.0189944987,-0.127145812,0.082964469,-0.007017474,-0.089981943,0.0383732605,0.011112499,-0.027260762
2002,2,0.0713368767,-0.011035699,-0.082372576,0.0625002268,0.0104089978,-0.052091229,0.0061648763,-0.008449986,-0.014614862
2002,3,0.0160112065,0.0680606361,0.0520494296,-0.02260294,0.0145946228,0.0371975633,0.075826835,0.0532675502,-0.022559285
2002,4,0.1428568383,-0.00081118,-0.143668018,0.0488719048,-0.039582603,-0.088454507,-0.026722288,0.0004761535,0.0271984417
2002,5,0.0464805317,-0.027200848,-0.073681379,-0.048162345,-0.017883128,0.0302792175,-0.032886032,-0.018551385,0.0143346474
2002,6,0.0518185016,-0.063192758,-0.11501126,0.1053472742,-0.061191263,-0.166538537,0.046966309,-0.058010354,-0.104976663
2002,7,-0.005040028,-0.116713778,-0.11167375,-0.027107802,-0.074917429,-0.047809627,-0.121527771,-0.104066114,0.0174616575
2002,8,0.0209098583,0.0142018682,-0.00670799,-0.006770295,-0.00219168,0.0045786153,-0.047421968,0.0170234964,0.0644454645
2002,9,0.0271401296,-0.066665648,-0.093805777,0.0203313558,-0.083576424,-0.10390778,-0.063325754,-0.053857761,0.0094679924
2002,10,-0.008892115,0.0776077975,0.0864999129,0.0364275001,0.105202911,0.0687754109,0.0537020213,0.059124919,0.0054228977
2002,11,-0.047943314,0.0724984549,0.1204417687,-0.062385033,0.0239464642,0.086331497,0.0685312689,0.0463202672,-0.022211002
2002,12,0.0366520089,-0.050928685,-0.087580694,0.043497552,-0.030746645,-0.074244197,-0.041622491,-0.037948443,0.0036740483
2003,1,0.0115428143,-0.03366624,-0.045209054,0.0124913882,-0.015969006,-0.028460394,0.0286832758,-0.040604681,-0.069287957
2003,2,-0.010569746,-0.038305493,-0.027735748,-0.014837192,-0.026892114,-0.012054922,0.0572693712,-0.026936515,-0.084205886
2003,3,0.0083834518,0.0319851049,0.0236016531,0.0060587666,0.0291147677,0.0230560011,0.0013148114,0.0342564103,0.0329415989
2003,4,-0.038141809,0.0933655174,0.1315073263,-0.080872233,0.0470794357,0.1279516683,-0.018650284,0.0753795399,0.0940298238
2003,5,-0.091750434,0.0552843386,0.1470347725,-0.007292593,0.0352965786,0.042589172,0.028107796,0.048168978,0.020061182
2003,6,0.0177061513,0.0304892436,0.0127830923,0.0215162557,0.030480121,0.0089638653,-0.000958393,0.0212849816,0.0222433748
