year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,0.1013247756,0.1760919856,0.07476721,0.0271278204,0.0477265361,0.0205987157,0.0614739556,0.0770985667,0.0156246111
2001,2,-0.284935011,-0.289079276,-0.004144265,-0.351492221,-0.355174091,-0.00368187,-0.309652815,-0.310929397,-0.001276582
2001,3,-0.174035304,-0.207493851,-0.033458547,-0.205334349,-0.222874919,-0.01754057,-0.182374081,-0.214016491,-0.03164241
2001,4,0.2183746799,0.2820849558,0.063710276,0.1940720095,0.2301413432,0.0360693337,0.2272916428,0.2821846114,0.0548929687
2001,5,-0.027282532,0.017443022,0.044725554,-0.082771632,-0.035107862,0.0476637704,-0.038884581,0.0047410523,0.0436256331
2001,6,0.0179853361,0.0477166815,0.0297313454,0.0224537066,0.0189022084,-0.003551498,0.003396007,0.0245288755,0.0211328685
2001,7,0.0890075015,-0.008190065,-0.097197567,0.0181798324,-0.029642742,-0.047822575,0.072990323,-0.014450827,-0.08744115
2001,8,0.0520529947,-0.047090472,-0.099143467,0.0772475305,-0.029013582,-0.106261113,0.0460504069,-0.048590519,-0.094640926
2001,9,0.1850487679,-0.08014166,-0.265190428,0.2104873972,-0.042770934,-0.253258331,0.199294619,-0.065027073,-0.264321692
2001,10,-0.155935606,0.0270043679,0.1829399738,-0.177288602,-0.014508077,0.1627805244,-0.165196584,0.0130592977,0.1782558813
2001,11,-0.119734652,0.0705766964,0.1903113487,-0.174871999,0.0534375598,0.2283095591,-0.108392145,0.0526690644,0.161061209
2001,12,-0.005878565,0.0630590065,0.0689375714,0.0352547172,0.0330847333,-0.002169984,-0.000648929,0.0570843723,0.0577333013
2002,1,0.0169345944,-0.01379644,-0.030731034,-0.00193078,0.0060450363,0.0079758166,0.016831713,-0.004440314,-0.021272027
2002,2,0.1479423212,0.0166805477,-0.131261773,0.1866040871,0.0244796789,-0.162124408,0.1524074429,0.0227191583,-0.129688285
2002,3,-0.06666556,0.0708401097,0.13750567,-0.03894612,0.0509088084,0.0898549286,-0.086885165,0.0554231313,0.1423082965
2002,4,0.1320936918,0.0323608855,-0.099732806,0.1125699217,0.0269495046,-0.085620417,0.1363362613,0.0421845942,-0.094151667
2002,5,0.0355665334,-0.027697966,-0.063264499,0.0213547517,-0.01126641,-0.032621162,0.0336600289,-0.029758114,-0.063418143
2002,6,0.0811590237,-0.066301055,-0.147460079,0.1237301864,-0.085516362,-0.209246548,0.0818426367,-0.064461853,-0.14630449
2002,7,0.0487259554,-0.115602134,-0.164328089,0.008518782,-0.102994809,-0.111513591,0.0478645974,-0.107597731,-0.155462329
2002,8,0.0133847367,0.0057092803,-0.007675456,0.0337071541,0.0057358609,-0.027971293,0.0272578195,0.0063742297,-0.02088359
2002,9,0.0932763386,-0.056067964,-0.149344303,0.0865682392,-0.040035097,-0.126603336,0.0868390023,-0.035573554,-0.122412556
2002,10,-0.034600046,0.0709552183,0.1055552642,-0.069293562,0.0639899282,0.1332834907,-0.018638629,0.0595374326,0.078176062
2002,11,-0.085709381,0.0794779017,0.1651872827,-0.101978521,0.0530302034,0.1550087248,-0.08106057,0.0474771295,0.1285376995
2002,12,0.0379168967,-0.052950638,-0.090867534,0.0631572647,-0.049308309,-0.112465574,0.0337362741,-0.047336892,-0.081073166
2003,1,-0.003253736,-0.03476007,-0.031506334,-0.021436332,-0.023901336,-0.002465004,0.0026163788,-0.030618623,-0.033235002
2003,2,0.0000349087,-0.033449192,-0.0334841,0.0382073721,0.0027804716,-0.035426901,0.0032804627,-0.026314212,-0.029594675
2003,3,-0.008692664,0.0209956351,0.0296882994,0.0246554547,0.0180497947,-0.00660566,-0.00436002,0.0188823809,0.0232424004
2003,4,-0.033643409,0.1011204532,0.1347638624,-0.049434819,0.0769031326,0.1263379516,-0.019749376,0.0894400308,0.1091894068
2003,5,-0.042050606,0.1016127799,0.1436633858,-0.031643729,0.088158543,0.1198022724,-0.035816962,0.0859540115,0.1217709737
2003,6,0.0201070656,0.0328868235,0.0127797578,0.0071368189,0.0271870234,0.0200502044,0.0032888066,0.0205912925,0.0173024859
2003,7,0.0057876881,0.0610552128,0.0552675247,0.0223969259,0.0324993014,0.0101023755,-0.005086578,0.0404888183,0.0455753962
2003,8,-0.02272789,0.0644240362,0.0871519259,-0.016818283,0.0482956753,0.0651139583,-0.019620614,0.0497869297,0.0694075435
2003,9,0.0187837999,-0.015821794,-0.034605594,-0.000390685,-0.016157772,-0.015767087,0.0253140146,-0.013700917,-0.039014931
2003,10,-0.040763649,0.0825051702,0.1232688189,-0.052540508,0.0693591549,0.121899663,-0.037995761,0.082695478,0.120691239
2003,11,-0.008226681,0.0288910637,0.0371177448,-0.021951768,0.0077727649,0.0297245331,-0.003244874,0.0352710195,0.0385158937
2003,12,-0.009373543,0.0242327364,0.0336062794,0.0287181318,0.0571424936,0.0284243618,-0.006654626,0.0153202325,0.0219748584
2004,1,-0.000425937,0.0413243182,0.0417502548,0.0191703938,0.0452480695,0.0260776756,0.0039910129,0.0389352001,0.0349441872
2004,2,-0.007830028,0.0041400113,0.0119700395,-0.009808807,0.0039598713,0.0137686786,0.0037056613,0.0138933476,0.0101876863
