year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,-0.043674202,0.104759255,0.1484334572,0.0080536362,0.0701094588,0.0620558227,-0.040925426,0.0509173565,0.0918427822
2001,2,0.0954703874,-0.064680893,-0.16015128,-0.004463002,-0.098630865,-0.094167863,0.0639588276,-0.078461427,-0.142420254
2001,3,0.0737419992,-0.051248104,-0.124990103,0.040387069,-0.04096311,-0.081350179,0.0386451452,-0.059786576,-0.098431722
2001,4,-0.043611661,0.107248224,0.1508598851,-0.003602582,0.0832489485,0.0868515305,-0.025500005,0.0962403037,0.1217403091
2001,5,-0.001396244,0.0336846561,0.0350809001,0.0058403585,0.013193799,0.0073534405,0.0115953533,0.0279910013,0.016395648
2001,6,-0.008753774,-0.005169758,0.0035840162,0.0266469878,-0.015311873,-0.04195886,-0.009395521,-0.027737183,-0.018341662
2001,7,0.070595067,-0.014689814,-0.085284881,-0.005237746,-0.026388959,-0.021151213,0.0424698469,-0.019918138,-0.062387985
2001,8,0.0935128178,0.0018475798,-0.091665238,0.0636572857,-0.026282635,-0.089939921,0.0707052432,-0.006523854,-0.077229097
2001,9,0.1150722173,-0.123747609,-0.238819827,-0.025495643,-0.090089854,-0.064594211,0.1038621094,-0.105068908,-0.208931017
2001,10,-0.130375052,0.0549380272,0.1853130789,0.0159115759,0.0490144353,0.0331028594,-0.106285542,0.0456568443,0.151942386
2001,11,-0.05993201,0.0810930219,0.1410250322,-0.010521018,0.0459358908,0.0564569084,-0.039275826,0.0563828627,0.0956586885
2001,12,0.0090980969,0.0520762335,0.0429781365,0.0476477806,0.0228879783,-0.024759802,0.0032118579,0.0439000851,0.0406882272
2002,1,0.0599216144,0.0085014653,-0.051420149,-0.013245717,-0.029192274,-0.015946557,0.0476265305,0.0023699262,-0.045256604
2002,2,0.0962455907,0.0101966218,-0.086048969,0.0349064994,0.00190073,-0.033005769,0.0858094974,0.0195572321,-0.066252265
2002,3,-0.043549899,0.0766539195,0.1202038185,0.0222356512,0.0499342813,0.0276986301,-0.033763528,0.0599305096,0.0936940372
2002,4,0.0617282844,-0.010055264,-0.071783548,0.0122638377,-0.071200728,-0.083464566,0.0473653877,-0.004854338,-0.052219725
2002,5,0.056335145,-0.006500404,-0.062835549,0.0199389126,0.0172502427,-0.00268867,0.0400587209,-0.006659174,-0.046717895
2002,6,0.0474208859,-0.068053728,-0.115474614,-0.005062209,-0.071694439,-0.06663223,0.0278390492,-0.056726382,-0.084565431
2002,7,0.0198866072,-0.127451448,-0.147338055,0.0605656753,-0.075465706,-0.136031381,0.0250786413,-0.105960573,-0.131039214
2002,8,-0.010579017,0.0035877392,0.0141667558,-0.021563854,0.0145159792,0.0360798335,-0.015553627,-0.001242225,0.0143114019
2002,9,-0.042105191,-0.103049161,-0.06094397,-0.012744775,-0.097322458,-0.084577683,-0.035002493,-0.089865499,-0.054863006
2002,10,-0.004730262,0.0468849661,0.0516152279,0.0081258242,0.0631138449,0.0549880207,0.0216848188,0.0461440121,0.0244591933
2002,11,0.0283228237,0.0937080163,0.0653851926,0.0392565933,0.0747229586,0.0354663653,0.0247727738,0.0590014049,0.0342286311
2002,12,-0.00628978,-0.044967073,-0.038677293,0.003255286,-0.054358024,-0.05761331,-0.00077501,-0.031265983,-0.030490973
2003,1,-0.018882613,-0.044411191,-0.025528578,-0.010244433,-0.051452317,-0.041207884,-0.017393616,-0.044904733,-0.027511118
2003,2,-0.026984088,-0.034395103,-0.007411015,-0.031292616,-0.02046046,0.0108321561,-0.027873378,-0.029827187,-0.001953809
2003,3,-0.005463606,0.0048822329,0.010345839,-0.000572951,0.0082363718,0.008809323,-0.006420149,0.0049008021,0.0113209507
2003,4,0.0067900095,0.0952946145,0.088504605,-0.003788342,0.0673658629,0.0711542052,0.0233156257,0.0873851231,0.0640694974
2003,5,-0.011800236,0.0994005652,0.111200801,-0.018251869,0.0725862214,0.0908380905,-0.016999385,0.078915742,0.0959151273
2003,6,-0.003532573,0.0190659646,0.0225985376,-0.006050311,0.0130274563,0.019077767,-0.007790773,0.0121822673,0.0199730406
2003,7,0.0421344411,0.0775268088,0.0353923677,-0.00395837,0.0235073934,0.0274657634,0.0362509785,0.0595262961,0.0232753176
2003,8,0.0025400126,0.0717097797,0.0691697671,0.0134323122,0.0599053042,0.046472992,0.0020076839,0.0646925087,0.0626848248
2003,9,0.0022728857,-0.020214859,-0.022487745,0.0290903303,0.0049635234,-0.024126807,0.0077899629,-0.015299493,-0.023089456
2003,10,0.0002492789,0.0911174382,0.0908681594,-0.004820452,0.0603644342,0.0651848867,-0.008732195,0.0819780713,0.0907102661
2003,11,0.0097568454,0.0504536033,0.0406967579,0.0389086677,0.0409833918,0.0020747241,0.0162780979,0.0505477257,0.0342696278
2003,12,0.0126137213,0.0437435982,0.0311298769,0.003897106,0.034471571,0.030574465,0.0232316115,0.0396782627,0.0164466512
2004,1,0.0403741416,0.0397531929,-0.000620949,0.0579799821,0.0541624505,-0.003817532,0.0344653202,0.0267773919,-0.007687928
2004,2,-0.029487982,0.0144815131,0.0439694947,-0.012748414,0.0102467685,0.0229951826,-0.026510852,0.0193242056,0.0458350579
2004,3,-0.015045496,0.0027507778,0.017796274,-0.017785041,-0.023734031,-0.005948989,-0.01375937,-0.000225811,0.0135335593
2004,4,-0.015162377,-0.057637718,-0.042475341,-0.012070711,-0.047639351,-0.03556864,-0.001711018,-0.043247189,-0.041536171
2004,5,0.0283718132,0.0396382331,0.0112664199,0.0265066662,0.0328808764,0.0063742102,0.0251211171,0.0278370859,0.0027159688
2004,6,0.0243922056,0.0542507019,0.0298584964,0.0062002794,0.0242716285,0.0180713492,0.018134462,0.0521140711,0.0339796091
2004,7,-0.027855334,-0.080396091,-0.052540757,-0.008685846,-0.05281613,-0.044130284,-0.010635248,-0.056436042,-0.045800794
2004,8,-0.022924084,-0.038076066,-0.015151981,-0.018570483,-0.019413684,-0.000843201,-0.01031199,-0.027964993,-0.017653003
2004,9,-0.029444872,0.0550545418,0.0844994143,0.0387817495,0.0667330313,0.0279512818,-0.018756219,0.0593731622,0.0781293813
2004,10,-0.009166394,0.0165279298,0.025694324,0.0049952993,0.0048119397,-0.00018336,-0.014339015,0.004782712,0.0191217266
2004,11,0.0031186673,0.083839554,0.0807208866,0.0334983927,0.0638950069,0.0303966142,0.001747949,0.0839692674,0.0822213184
2004,12,0.0060651404,0.0357748614,0.0297097211,0.0161177475,0.0204337176,0.0043159702,0.0026833562,0.0363043892,0.033621033
2005,1,-0.033317283,-0.05346155,-0.020144267,0.0089935727,-0.027762022,-0.036755595,-0.030147903,-0.037130684,-0.006982781
2005,2,-0.013623038,0.0385949972,0.0522180348,0.0118412342,0.0698739603,0.058032726,-0.004814453,0.056017125,0.0608315785
2005,3,-0.008410376,-0.034267339,-0.025856963,-0.020177764,-0.032764683,-0.01258692,-0.003773232,-0.031641442,-0.02786821
2005,4,0.0034204537,-0.069005837,-0.072426291,-0.029666119,-0.066629927,-0.036963808,0.0065946749,-0.060810784,-0.067405459
2005,5,0.0208873767,0.0816899457,0.060802569,0.0088152655,0.0568848965,0.048069631,0.0102175148,0.0679710097,0.057753495
2005,6,-0.018654538,0.0236920565,0.0423465945,-0.004113069,0.0270109114,0.0311239804,-0.011357319,0.0292122397,0.0405695583
2005,7,-0.01461965,0.0561072484,0.0707268981,-0.023504359,0.041394028,0.0648983874,-0.016994721,0.0535344669,0.0705291875
2005,8,0.019975148,0.0066204525,-0.013354696,-0.011578146,0.0013934558,0.0129716016,0.0207682611,0.0030721891,-0.017696072
2005,9,-0.000880238,0.0163340061,0.0172142444,-0.025823576,-0.005426043,0.020397533,-0.00559594,0.0123337149,0.0179296548
2005,10,0.0195108156,-0.037720057,-0.057230872,0.0301151702,-0.027373174,-0.057488345,0.0115577026,-0.037868387,-0.049426089
2005,11,-0.006251927,0.049886265,0.0561381915,-0.016702204,0.0437874738,0.0604896782,-0.000747429,0.0534503078,0.0541977365
2005,12,-0.004682542,0.009984253,0.014666795,-0.008675617,0.0107228957,0.0193985123,0.0037925907,0.0139343268,0.0101417361
2006,1,-0.018600307,0.0612001454,0.079800452,-0.035517659,0.0464222484,0.081939907,-0.018701109,0.0600293135,0.0787304226
2006,2,0.0452793888,0.0101883021,-0.035091087,0.0838660695,0.0136039083,-0.070262161,0.0564806893,0.0045040449,-0.051976644
2006,3,0.0003758585,0.0405237644,0.0401479059,-0.011195419,0.034838831,0.0460342495,0.0065353069,0.0479203498,0.0413850429
2006,4,-0.002750547,0.0193802794,0.022130826,-0.01480545,0.0163523864,0.0311578369,-0.004101054,0.0199454095,0.0240464636
2006,5,-0.00011085,-0.048524079,-0.048413229,0.0282096041,-0.023511202,-0.051720806,0.0061694993,-0.045772886,-0.051942386
2006,6,-0.02952351,-0.018747051,0.0107764598,-0.040633068,-0.011764634,0.0288684335,-0.035127033,-0.008159537,0.0269674954
