year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,-0.141070933,0.0375878153,0.1786587487,-0.076217102,-0.065786513,0.0104305892,-0.054692619,-0.006346288,0.0483463307
2001,2,0.268593859,-0.015714502,-0.284308361,0.3381591239,0.0040963029,-0.334062821,0.2682819974,-0.01116212,-0.279444118
2001,3,0.1648917115,-0.043935966,-0.208827678,0.1924002944,-0.049892928,-0.242293222,0.1972841797,-0.035550999,-0.232835179
2001,4,-0.132001512,0.0881812112,0.2201827234,-0.202145896,0.0517177367,0.2538636327,-0.167723029,0.0815998867,0.249322916
2001,5,-0.035391223,0.0333170033,0.0687082261,0.0342103158,0.015881667,-0.018328649,-0.013384366,0.0250135257,0.0383978922
2001,6,-0.088390301,-0.0149873,0.0734030014,-0.011263341,-0.018430213,-0.007166872,-0.080295101,-0.01974103,0.0605540706
2001,7,0.1549633269,-0.026929979,-0.181893306,0.1761913003,-0.005047482,-0.181238782,0.1548465636,-0.023472487,-0.178319051
2001,8,0.1182224554,-0.004083839,-0.122306295,0.1470897588,-0.004184389,-0.151274148,0.0974527978,-0.002004232,-0.09945703
2001,9,0.1122556729,-0.135171561,-0.247427234,0.1730770027,-0.074664717,-0.24774172,0.1035725324,-0.111885711,-0.215458243
2001,10,-0.133093521,0.0559059384,0.1889994597,-0.156407621,0.020787716,0.1771953369,-0.111140931,0.050272585,0.1614135156
2001,11,-0.062639944,0.1035057318,0.1661456753,-0.108012038,0.0486025045,0.1566145422,-0.042358478,0.0739790658,0.1163375441
2001,12,-0.001257396,0.0515163907,0.0527737866,0.0303587154,0.0137937807,-0.016564935,0.0259214488,0.0491822874,0.0232608386
2002,1,0.1213945311,0.0056747571,-0.115719774,0.0853939198,-0.032199997,-0.117593917,0.1360777775,0.0112452051,-0.124832572
2002,2,0.1657678387,0.0113108084,-0.15445703,0.1772017653,0.0094867194,-0.167715046,0.1646458402,0.0212149217,-0.143430919
2002,3,0.0202623155,0.0689376406,0.0486753251,-0.025027988,0.0173083316,0.0423363199,0.0123434995,0.0551226958,0.0427791963
2002,4,0.1759919567,-0.008284759,-0.184276715,0.1235822379,-0.066586681,-0.190168918,0.1725757304,0.009785752,-0.162789978
2002,5,0.1129413218,-0.006353295,-0.119294617,0.1625502441,0.0230782074,-0.139472037,0.1100351597,-0.012640405,-0.122675564
2002,6,0.0392981734,-0.063953036,-0.103251209,0.0909598588,-0.058272412,-0.149232271,0.0648325891,-0.05273573,-0.11756832
2002,7,-0.014648935,-0.139822997,-0.125174062,0.0277285146,-0.094862591,-0.122591106,-0.005711256,-0.120817928,-0.115106671
2002,8,0.0246117426,0.0098168913,-0.014794851,-0.006476097,0.0071406182,0.0136167154,0.0253794606,0.010954344,-0.014425117
2002,9,-0.010324016,-0.094851458,-0.084527442,-0.002518001,-0.090960301,-0.088442299,-0.015325218,-0.075824918,-0.0604997
