year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,-0.068259262,0.0940523329,0.1623115948,-0.023949749,0.1028542915,0.1268040403,-0.017529802,0.0969405078,0.1144703102
2001,2,0.075284907,-0.004293495,-0.079578402,0.0369616701,-0.017229842,-0.054191512,0.0508328981,-0.011332474,-0.062165372
2001,3,0.0425876823,-0.007498252,-0.050085934,0.0138099726,-0.026255922,-0.040065895,0.0111209448,-0.015807352,-0.026928296
2001,4,-0.013645361,0.0592735488,0.0729189097,0.0203687654,0.0957006538,0.0753318883,0.0192187124,0.0865926436,0.0673739312
2001,5,-0.008839694,0.0747522399,0.0835919337,-0.015164035,0.0502677739,0.0654318086,0.0055006587,0.0671518652,0.0616512065
2001,6,-0.039079336,0.0049287494,0.0440080851,-0.005667522,0.0271603103,0.0328278322,-0.021696307,0.0157330514,0.0374293585
2001,7,0.0428778248,0.0102832181,-0.032594607,0.0791487138,0.0029160667,-0.076232647,0.0897681339,0.04910609,-0.040662044
2001,8,0.0303541031,-0.013185169,-0.043539272,0.0375056816,-0.001796809,-0.039302491,0.0523834156,0.0131639452,-0.03921947
2001,9,0.0467523916,-0.099466855,-0.146219247,0.0476794401,-0.123732185,-0.171411625,0.0047738557,-0.123927281,-0.128701137
2001,10,-0.038809718,0.0742842295,0.1130939475,-0.002282126,0.074456292,0.076738418,0.0052237332,0.0792946668,0.0740709337
2001,11,-0.063341196,0.0606229829,0.1239641793,-0.044396509,0.0670323297,0.1114288392,-0.023939465,0.0831161962,0.1070556608
2001,12,-0.035990939,0.0848913094,0.1208822487,-0.011352735,0.1115850892,0.1229378242,-0.013013929,0.0989264736,0.1119404024
2002,1,0.0294724707,0.0326343005,0.0031618298,0.0334530494,0.029696395,-0.003756654,0.0352195941,0.022292978,-0.012926616
2002,2,0.0962096844,0.0284487765,-0.067760908,0.1113611456,0.0288150085,-0.082546137,0.0563891613,0.0029763865,-0.053412775
2002,3,-0.022388822,0.073201576,0.0955903984,0.0072424057,0.098458953,0.0912165472,-0.007137671,0.0791299303,0.0862676016
2002,4,0.100668565,0.0580465783,-0.042621987,0.0969105694,0.0539809343,-0.042929635,0.0596485567,0.0323631312,-0.027285426
2002,5,0.0494638595,0.0125197649,-0.036944095,0.0354250075,-0.013206788,-0.048631795,0.0174299284,-0.013082176,-0.030512104
2002,6,0.0727976237,-0.003858449,-0.076656072,0.0992142864,0.0174636433,-0.081750643,0.0954074802,0.0172507206,-0.07815676
2002,7,0.0280240663,-0.114896888,-0.142920954,-0.009206068,-0.140710399,-0.131504332,0.0150984241,-0.113150541,-0.128248965
2002,8,0.0228953928,-0.014571584,-0.037466977,0.0246998059,-0.015647722,-0.040347528,0.0341718356,-0.002614438,-0.036786274
