year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,0.0232949012,0.1635447929,0.1402498917,0.045744385,0.141668231,0.095923846,0.0490682393,0.1579982186,0.1089299793
2001,2,-0.087326083,-0.11792755,-0.030601467,-0.099216818,-0.127346435,-0.028129617,-0.106886046,-0.12647312,-0.019587074
2001,3,-0.104521684,-0.112019653,-0.007497969,-0.105483433,-0.107258301,-0.001774869,-0.102967711,-0.106443775,-0.003476064
2001,4,0.0592684362,0.1225896536,0.0633212174,0.0754161533,0.1407697279,0.0653535746,0.0623003842,0.1310106237,0.0687102395
2001,5,-0.026963916,0.0591733212,0.0861372371,-0.052039814,0.0489165452,0.1009563593,-0.02213317,0.0566082351,0.0787414055
2001,6,0.0386237071,0.071544715,0.0329210078,0.0383481965,0.1034290058,0.0650808093,0.0120071381,0.0652211398,0.0532140017
2001,7,-0.034440518,-0.091745439,-0.05730492,-0.048700717,-0.11905497,-0.070354254,-0.047364736,-0.096588526,-0.049223791
2001,8,-0.009305003,-0.063187346,-0.053882342,-0.015405631,-0.072928737,-0.057523105,-0.006753485,-0.054077143,-0.047323658
2001,9,0.0158775854,-0.171006785,-0.18688437,0.0107000561,-0.179459455,-0.190159511,0.000157507,-0.162864319,-0.163021826
2001,10,0.0656247918,0.1453894316,0.0797646398,0.0531589415,0.1315430078,0.0783840663,0.0697482349,0.1268303187,0.0570820839
2001,11,0.0226578047,0.0859426564,0.0632848517,0.0001292924,0.0780659925,0.0779367001,0.0164586825,0.0716227641,0.0551640816
2001,12,0.0148934748,0.1145131344,0.0996196596,0.0223186181,0.1113073167,0.0889886987,0.0115715096,0.1089325031,0.0973609936
2002,1,-0.04835738,-0.07006376,-0.021706379,-0.084416658,-0.092763269,-0.008346611,-0.057115863,-0.070187022,-0.013071159
2002,2,-0.008532535,-0.087594424,-0.079061889,-0.012742425,-0.107091733,-0.094349308,-0.018682844,-0.086783802,-0.068100959
2002,3,-0.028087144,0.0663130665,0.0944002106,0.0061666587,0.0819780752,0.0758114165,-0.001832318,0.0779883752,0.0798206934
2002,4,-0.041301872,-0.059812363,-0.018510491,-0.066383927,-0.071259251,-0.004875325,-0.052274377,-0.045309168,0.0069652095
2002,5,-0.041952293,-0.067584652,-0.025632359,-0.022655292,-0.06108125,-0.038425958,-0.024588255,-0.050091987,-0.025503732
2002,6,-0.038400858,-0.095603284,-0.057202426,-0.04563721,-0.075256771,-0.029619561,-0.015909857,-0.057560552,-0.041650694
2002,7,0.0353650218,-0.135633028,-0.170998049,0.0325404953,-0.154659583,-0.187200079,0.0333981241,-0.136476594,-0.169874718
2002,8,-0.014432842,-0.006423153,0.0080096891,-0.010676811,-0.015320132,-0.004643321,-0.019569865,-0.01204706,0.0075228049
2002,9,-0.026160677,-0.088407426,-0.062246749,0.000511831,-0.085811413,-0.086323244,-0.020538932,-0.077174965,-0.056636033
2002,10,0.1000014323,0.0764096333,-0.023591799,0.0880628898,0.0760806903,-0.011982199,0.0948431758,0.0727609927,-0.022082183
2002,11,0.0540769047,0.1488174573,0.0947405527,0.0560404454,0.1509696564,0.094929211,0.063055744,0.1392777688,0.0762220249
2002,12,-0.059022284,-0.069379739,-0.010357455,-0.051632832,-0.085661934,-0.034029102,-0.061045891,-0.069065177,-0.008019286
2003,1,0.0005070256,-0.022312424,-0.02281945,-0.01108268,-0.039230031,-0.028147351,-0.002434166,-0.035934723,-0.033500556
2003,2,-0.000681378,-0.045620974,-0.044939596,-0.012178263,-0.061036753,-0.04885849,-0.001022357,-0.043054486,-0.042032129
2003,3,0.0828542617,0.0592650101,-0.023589252,0.0796585363,0.0613926849,-0.018265851,0.0801756968,0.0548697091,-0.025305988
2003,4,0.035209719,0.0967743485,0.0615646295,0.0262997193,0.1074335892,0.0811338699,0.0340292583,0.1028803951,0.0688511369
2003,5,0.0857445584,0.1925100931,0.1067655347,0.0775258938,0.1843150226,0.1067891287,0.0477655025,0.1489635564,0.101198054
2003,6,-0.005105656,0.06975787,0.074863526,-0.012468604,0.0588672168,0.071335821,-0.017780633,0.054832907,0.0726135397
2003,7,0.0483371791,0.104479879,0.0561426999,0.0839238953,0.1207747447,0.0368508495,0.0645868357,0.1108050318,0.0462181961
2003,8,-0.003761445,0.0297547023,0.0335161472,-0.005888068,0.0259360134,0.031824081,-0.004150345,0.027455763,0.0316061077
2003,9,0.0103953147,0.0109394475,0.0005441328,0.0009667978,-0.000441951,-0.001408749,-0.00477336,0.0049596941,0.0097330546
2003,10,0.0158650627,0.088505022,0.0726399593,0.0023288584,0.0766287433,0.074299885,0.0116914475,0.0773240593,0.0656326118
2003,11,0.0232636592,0.053235154,0.0299714948,0.0106912765,0.0369935623,0.0263022859,0.0097706397,0.0473910245,0.0376203848
