year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,-0.007319932,0.102268575,0.1095885069,0.0174922404,0.0689893287,0.0514970883,-0.001545248,0.0624249548,0.0639702031
2001,2,0.0376697315,-0.004915275,-0.042585006,0.0516032941,0.0074777073,-0.044125587,0.0303244659,-0.011283147,-0.041607613
2001,3,0.0054180762,0.006985063,0.0015669868,0.0246961766,0.0316312479,0.0069350713,0.0010160347,0.0134586689,0.0124426342
2001,4,-0.018593407,0.0743846629,0.0929780704,-0.00623433,0.076579923,0.0828142535,-0.014480164,0.0788133382,0.0932935024
2001,5,0.002054149,0.0844623429,0.0824081939,-0.040965041,0.0408197705,0.0817848112,0.0149943413,0.0814958746,0.0665015333
2001,6,-0.001920769,0.0274036238,0.0293243927,-0.059853747,-0.000087094,0.0597666538,-0.057717115,-0.012090165,0.0456269492
2001,7,0.0646023259,0.0038966269,-0.060705699,0.0337941696,-0.031780736,-0.065574905,0.0399851467,-0.006374516,-0.046359662
2001,8,0.0402172315,-0.00643046,-0.046647692,0.0527259591,-0.010885186,-0.063611145,0.033598154,-0.007754601,-0.041352755
2001,9,0.0928045643,-0.081350871,-0.174155435,0.0902543409,-0.083395409,-0.17364975,0.1101289758,-0.06091124,-0.171040216
2001,10,-0.025723083,0.07289923,0.0986223129,-0.004069494,0.0791077432,0.0831772374,-0.011254198,0.0741923095,0.0854465074
2001,11,-0.028878211,0.0455302721,0.0744084834,-0.091822972,0.0131104013,0.1049333738,-0.056527977,0.0191606006,0.0756885778
2001,12,-0.054834983,0.0532857017,0.1081206847,-0.05994186,0.0416135368,0.1015553964,-0.071436257,0.0345323688,0.1059686255
2002,1,0.0426000501,0.0277258935,-0.014874157,0.0349363878,0.0187815243,-0.016154863,0.0400281718,0.0261055543,-0.013922617
2002,2,0.0642844139,0.0057118617,-0.058572552,0.0878677656,0.0146362533,-0.073231512,0.072073072,0.0182921007,-0.053780971
2002,3,-0.01890406,0.0804095728,0.0993136329,0.0053493795,0.0861558826,0.0808065031,-0.022301402,0.069247696,0.0915490981
