year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,-0.076292382,0.1075342127,0.1838265945,-0.108527494,0.0364521914,0.1449796855,-0.113708435,0.0356258693,0.1493343046
2001,2,-0.009532037,-0.088232849,-0.078700812,-0.018604636,-0.100679512,-0.082074876,-0.016060106,-0.088023383,-0.071963277
2001,3,0.0290471932,-0.039797606,-0.068844799,0.0240378065,-0.024982063,-0.049019869,0.0109525424,-0.038345652,-0.049298194
2001,4,-0.048610534,0.0701286984,0.1187392322,-0.006433031,0.0952005899,0.1016336208,-0.036087389,0.0756517978,0.1117391866
2001,5,-0.027298368,0.0822859075,0.1095842759,-0.050660625,0.0488874024,0.0995480274,-0.000910665,0.0820246344,0.082935299
2001,6,0.0457866872,0.051073011,0.0052863238,0.0156533587,0.0409291294,0.0252757707,-0.021203801,-0.007862003,0.0133417983
2001,7,0.1049713884,-0.011878324,-0.116849713,0.0631792284,-0.057276711,-0.120455939,0.0792222725,-0.024244788,-0.10346706
2001,8,0.0906286784,-0.007616833,-0.098245511,0.0915881123,-0.008232765,-0.099820877,0.087049274,-0.005021733,-0.092071007
2001,9,0.0941218722,-0.108644916,-0.202766789,0.0852295807,-0.128685718,-0.213915299,0.094110364,-0.109427504,-0.203537868
2001,10,-0.007522416,0.0767875679,0.0843099835,-0.005455532,0.0767822291,0.0822377609,-0.007660856,0.0731161503,0.0807770064
2001,11,-0.024870331,0.0676099753,0.0924803067,-0.053307049,0.064772965,0.1180800138,-0.045349975,0.0633153724,0.1086653472
2001,12,-0.040844533,0.0701030685,0.1109476012,-0.055702844,0.0563833328,0.1120861768,-0.042452352,0.0674431746,0.1098955262
2002,1,0.1180614606,0.0301215331,-0.087939927,0.1280119542,0.0352387883,-0.092773166,0.1219688579,0.0313700675,-0.09059879
2002,2,0.0987781127,-0.006726547,-0.10550466,0.1347225821,0.0114404362,-0.123282146,0.1203995222,0.0096401594,-0.110759363
