year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,0.1512660077,0.1865365861,0.0352705785,0.0619411131,0.079926986,0.017985873,0.0801403387,0.1038138804,0.0236735417
2001,2,-0.234272931,-0.221251001,0.0130219296,-0.252213505,-0.249758927,0.0024545778,-0.240639375,-0.227869717,0.012769658
2001,3,-0.168906762,-0.1567309,0.0121758616,-0.185666893,-0.18272144,0.0029454536,-0.17564999,-0.170103033,0.0055469569
2001,4,0.1652363003,0.1966635785,0.0314272782,0.1558483137,0.2054807628,0.0496324492,0.1893450628,0.2173704491,0.0280253863
2001,5,0.0155834442,0.0550665436,0.0394830995,0.003416658,0.0400642604,0.0366476023,0.0175105017,0.0545826952,0.0370721935
2001,6,0.017815924,0.0480700716,0.0302541477,0.0127211598,0.0291825336,0.0164613738,0.0250858344,0.0486968539,0.0236110196
2001,7,-0.130662351,-0.116543762,0.0141185891,-0.124086246,-0.123556016,0.0005302299,-0.128053076,-0.116350977,0.0117020987
2001,8,-0.12341477,-0.10866654,0.0147482295,-0.116410043,-0.122044777,-0.005634734,-0.116372874,-0.105454703,0.0109181708
2001,9,-0.194919556,-0.227186183,-0.032266627,-0.204283101,-0.231026586,-0.026743485,-0.209261269,-0.221459401,-0.012198132
2001,10,0.1822929657,0.1919519438,0.0096589781,0.1939034764,0.2030476984,0.009144222,0.1631582889,0.1796906764,0.0165323875
2001,11,0.1136512648,0.1478587254,0.0342074606,0.1033897232,0.1356997574,0.0323100342,0.1101663295,0.1188959622,0.0087296328
2001,12,0.0348821016,0.0684049265,0.0335228249,0.0238522727,0.0473803014,0.0235280287,-0.003950762,0.0503365043,0.0542872664
2002,1,-0.06103268,-0.041974234,0.0190584463,-0.034518178,-0.027056993,0.0074611855,-0.046459478,-0.042804441,0.0036550365
2002,2,-0.145531567,-0.126450505,0.0190810619,-0.173406814,-0.157637739,0.0157690748,-0.137887843,-0.131514068,0.0063737755
2002,3,0.0685543855,0.1166475127,0.0480931272,0.0850972533,0.1209216169,0.0358243636,0.1051793997,0.1154234671,0.0102440673
2002,4,-0.12846454,-0.089686767,0.0387777729,-0.100997824,-0.094864659,0.0061331655,-0.127760047,-0.084450469,0.0433095778
2002,5,-0.092858587,-0.083077542,0.0097810459,-0.091677146,-0.089858593,0.0018185528,-0.102938405,-0.085077612,0.0178607933
2002,6,-0.148665142,-0.153579578,-0.004914436,-0.152678383,-0.153058848,-0.000380465,-0.096268735,-0.136859471,-0.040590736
2002,7,-0.12815865,-0.167945562,-0.039786911,-0.106421959,-0.154793597,-0.048371639,-0.138674862,-0.148907202,-0.01023234
2002,8,-0.04108552,-0.023702643,0.017382877,-0.026205706,-0.014243045,0.0119626604,-0.065969396,-0.025691935,0.040277461
2002,9,-0.093727338,-0.118364937,-0.024637599,-0.117370702,-0.148691495,-0.031320793,-0.103231651,-0.100887649,0.0023440018
2002,10,0.1210917979,0.1263118387,0.0052200408,0.0932513517,0.1163912791,0.0231399274,0.1140363639,0.1182078743,0.0041715104
2002,11,0.1424275871,0.1621184019,0.0196908148,0.1761147868,0.1881842668,0.0120694801,0.1336664983,0.1364052821,0.0027387838
2002,12,-0.115090687,-0.100895751,0.0141949368,-0.112396889,-0.115518612,-0.003121723,-0.107585684,-0.098313694,0.00927199
2003,1,-0.025594568,-0.024609561,0.000985007,0.0036397622,-0.004615012,-0.008254774,-0.010160464,-0.032228935,-0.022068471
2003,2,-0.026859816,-0.021520569,0.0053392477,-0.020091929,-0.026744076,-0.006652148,0.0100547583,-0.022727886,-0.032782645
2003,3,0.0077250124,0.0220442366,0.0143192242,-0.016890265,0.0042909103,0.0211811758,0.000806781,0.0263100946,0.0255033136
2003,4,0.0763545607,0.1224834259,0.0461288652,0.0811336146,0.1277926016,0.046658987,0.0441046418,0.1113499182,0.0672452764
2003,5,0.1262485269,0.1773050613,0.0510565344,0.1467404028,0.1851602942,0.0384198914,0.1415949579,0.1681632245,0.0265682667
2003,6,0.0257626669,0.0371796377,0.0114169708,0.0155181458,0.0195907043,0.0040725585,0.0204908221,0.0373425,0.016851678
2003,7,0.061376309,0.1051970989,0.0438207899,0.0342370231,0.0723643183,0.0381272952,0.0623864845,0.1043158492,0.0419293647
2003,8,0.0645665198,0.0779963703,0.0134298505,0.0692110297,0.0742950536,0.0050840239,0.0618082557,0.073732477,0.0119242214
2003,9,-0.017517863,0.0010550789,0.0185729423,-0.018322479,-0.002694837,0.015627642,-0.017042651,-0.001016894,0.0160257567
2003,10,0.0776183792,0.1205070743,0.0428886951,0.0699439838,0.1175791554,0.0476351716,0.0881825392,0.1276139089,0.0394313697
2003,11,0.0019874252,0.0377189832,0.035731558,0.0092024641,0.0391607279,0.0299582638,0.0123583214,0.0444215839,0.0320632625
2003,12,-0.015277621,0.0133287511,0.0286063725,-0.017720734,0.0104764957,0.0281972299,-0.028710147,-0.002663218,0.0260469292
2004,1,0.0585969697,0.0856752785,0.0270783088,0.0596907224,0.0828458925,0.0231551701,0.0516247809,0.0783282027,0.0267034218
2004,2,-0.031419164,-0.012245824,0.0191733398,-0.035355159,-0.016073171,0.0192819873,-0.026703411,-0.004804027,0.0218993841
2004,3,-0.021555679,-0.003696176,0.0178595037,-0.012922117,-0.004232785,0.0086893327,-0.011723304,0.005806851,0.017530155
2004,4,-0.023933837,-0.06557953,-0.041645693,-0.033629332,-0.067537057,-0.033907725,-0.030276594,-0.066764734,-0.03648814
2004,5,0.0109575317,0.0250658114,0.0141082798,0.0044002491,0.0200419982,0.0156417491,0.0265103086,0.0307290341,0.0042187255
2004,6,-0.007330454,0.0197442185,0.027074673,0.0038068696,0.026215397,0.0224085274,0.0015307365,0.0243522772,0.0228215407
2004,7,-0.092835477,-0.107752123,-0.014916646,-0.10062436,-0.119274058,-0.018649698,-0.088437142,-0.103298066,-0.014860925
2004,8,-0.043496784,-0.025537403,0.0179593808,-0.03701848,-0.018159955,0.0188585247,-0.027403091,-0.021162934,0.006240157
2004,9,0.0640426471,0.0857767188,0.0217340717,0.079837057,0.0920180975,0.0121810404,0.0773648015,0.090359802,0.0129950005
2004,10,0.0019693574,0.0237060534,0.021736696,0.0060359505,0.0241066529,0.0180707024,0.0267154497,0.0247147964,-0.002000653
2004,11,0.0674191978,0.1181112109,0.0506920131,0.0695974028,0.1235827173,0.0539853145,0.0928083548,0.1190726594,0.0262643047
2004,12,0.0206912582,0.0479668961,0.0272756379,0.0153966386,0.0418027319,0.0264060932,0.0142619857,0.0533059149,0.0390439292
2005,1,-0.050453326,-0.058629057,-0.008175731,-0.057475521,-0.065154528,-0.007679007,-0.063485959,-0.055046858,0.0084391019
