year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,-0.10046396,0.0728979806,0.1733619408,-0.058148233,0.0745579573,0.1327061903,-0.048263954,0.0612253849,0.1094893388
2001,2,0.1570093731,0.0027262548,-0.154283118,0.1639403686,0.0114393219,-0.152501047,0.1612739469,0.0026162133,-0.158657734
2001,3,0.0808986739,-0.023765174,-0.104663848,0.0635135392,-0.028353988,-0.091867527,0.0659513115,-0.024958087,-0.090909399
2001,4,-0.106486858,0.0661018087,0.1725886664,-0.075325515,0.0786528926,0.153978408,-0.087281021,0.0795896104,0.1668706314
2001,5,0.0063683916,0.0535495665,0.0471811749,-0.004814205,0.0294037129,0.0342179182,0.0131305998,0.0427876377,0.0296570379
2001,6,-0.035086,0.005531089,0.0406170887,0.0064227046,0.0204156272,0.0139929226,-0.027458867,0.0012927837,0.0287516508
2001,7,0.0607198584,0.0029842577,-0.057735601,0.0771632073,-0.004579862,-0.081743069,0.0949990673,0.0222530999,-0.072745967
2001,8,0.0692017324,-0.012489742,-0.081691475,0.0748654669,-0.013567504,-0.088432971,0.0740686427,-0.000398846,-0.074467488
2001,9,0.0582249275,-0.127382304,-0.185607231,0.0460083465,-0.127785108,-0.173793455,0.0398228691,-0.124830121,-0.16465299
2001,10,-0.086736025,0.0753086526,0.1620446774,-0.032410964,0.0586634992,0.0910744632,-0.034030584,0.0683265029,0.102357087
2001,11,-0.068702809,0.0747146546,0.143417464,-0.073353987,0.0612672486,0.1346212357,-0.041065892,0.0754217943,0.1164876866
2001,12,-0.004119291,0.081586244,0.0857055347,0.0453236496,0.0870396959,0.0417160462,0.0121709659,0.0841393123,0.0719683464
2002,1,0.0482607386,0.0269419562,-0.021318782,0.0394753006,0.0195960825,-0.019879218,0.0587201353,0.0287387981,-0.029981337
2002,2,0.1256701435,0.0218038413,-0.103866302,0.1254082065,0.0185280074,-0.106880199,0.1046129822,0.0181150027,-0.086497979
2002,3,-0.021534527,0.0841890691,0.1057235958,-0.00647006,0.0790952661,0.0855653261,-0.022607269,0.0695623311,0.0921696003
2002,4,0.1031011092,0.0326559678,-0.070445141,0.1033229746,0.0250103129,-0.078312662,0.085074322,0.0329078268,-0.052166495
2002,5,0.0377248001,-0.004864731,-0.042589531,0.0154207457,-0.012803323,-0.028224068,0.0130428048,-0.02299174,-0.036034545
2002,6,0.0960641799,-0.019725817,-0.115789997,0.0962804428,-0.01387889,-0.110159333,0.0938290364,-0.010934544,-0.104763581
2002,7,0.0027545155,-0.12934258,-0.132097095,-0.028054253,-0.12701754,-0.098963288,-0.071110567,-0.126324713,-0.055214146
2002,8,0.0231697432,-0.003174023,-0.026343766,0.0562103882,0.0175905613,-0.038619827,-0.010148402,0.0043909311,0.0145393333
2002,9,0.0339100941,-0.057941925,-0.091852019,0.0481332297,-0.047895588,-0.096028818,-0.010303723,-0.045178328,-0.034874605
2002,10,-0.052909393,0.0165858682,0.0694952609,-0.08020221,0.0368704555,0.1170726654,-0.008788749,0.0142619894,0.0230507387
2002,11,-0.040526575,0.0679572552,0.1084838303,-0.043540622,0.0711182734,0.1146588951,0.0257916575,0.0506786527,0.0248869952
2002,12,0.061169924,-0.009683995,-0.070853919,0.0360304911,-0.043492156,-0.079522647,0.0143127989,-0.009087904,-0.023400703
2003,1,0.0049469899,-0.017442706,-0.022389696,0.0141833719,-0.018249279,-0.03243265,0.0492330217,-0.013987383,-0.063220405
2003,2,0.0264352725,-0.005505508,-0.03194078,0.034119836,-0.002627922,-0.036747758,0.0644160264,-0.000439419,-0.064855445
2003,3,-0.00871528,-0.000494394,0.0082208862,-0.021346176,0.0006490317,0.0219952074,-0.03115291,-0.001013282,0.0301396283
2003,4,-0.013095103,0.0820196009,0.0951147039,-0.032562946,0.0664053357,0.0989682816,-0.012929854,0.0753024633,0.0882323177
2003,5,-0.023890992,0.0982525937,0.1221435861,-0.021541836,0.0970414575,0.1185832933,0.0416794314,0.1013637959,0.0596843645
2003,6,0.0039023704,0.0413429506,0.0374405802,-0.004368962,0.0332825344,0.0376514966,0.002210222,0.040615528,0.038405306
2003,7,0.0020482709,0.055581817,0.0535335462,-0.013393284,0.0291534723,0.0425467563,0.0001364693,0.0460341026,0.0458976333
2003,8,-0.012674008,0.0563849816,0.0690589895,-0.010377496,0.0410181259,0.0513956218,-0.001540912,0.0537644194,0.0553053312
2003,9,0.0463497887,0.0225863205,-0.023763468,0.0458030798,0.0226888461,-0.023114234,0.0556144509,0.024723822,-0.030890629
2003,10,0.0128725905,0.1059279771,0.0930553866,0.010942532,0.1072203174,0.0962777853,0.024647617,0.1089871875,0.0843395705
2003,11,0.0122432003,0.04434137,0.0320981696,0.0105237705,0.0357389073,0.0252151368,0.015113934,0.0446912545,0.0295773205
2003,12,0.0043028373,0.0493983061,0.0450954687,-0.006780802,0.0497892591,0.0565700616,-0.016851962,0.0282180947,0.0450700567
2004,1,0.0126444947,0.0325489113,0.0199044166,0.0031330422,0.0162579469,0.0131249048,0.0046614708,0.015363614,0.0107021432
2004,2,0.0323497872,0.0406986317,0.0083488446,0.0240175932,0.0313403169,0.0073227237,0.0289965191,0.0430887318,0.0140922126
2004,3,0.018645113,0.0214147973,0.0027696843,0.0152972555,0.0101213254,-0.00517593,0.0197008322,0.0165430282,-0.003157804
2004,4,0.0041163496,-0.032811745,-0.036928094,-0.025302764,-0.042044932,-0.016742168,-0.013376587,-0.043371979,-0.029995391
2004,5,-0.019186338,0.0036949757,0.0228813138,-0.044326789,-0.022002266,0.0223245226,-0.018733041,0.004116116,0.0228491572
2004,6,-0.002138194,0.0387539776,0.0408921711,-0.013649759,0.0369617513,0.0506115101,-0.008618706,0.0355514452,0.0441701511
2004,7,0.0858727452,-0.022669453,-0.108542198,0.0928118657,-0.012536396,-0.105348261,0.0840732008,-0.018884466,-0.102957667
2004,8,0.0081669446,-0.007479083,-0.015646027,-0.005294627,-0.012861702,-0.007567075,0.0034286383,-0.005544632,-0.00897327
2004,9,-0.001705935,0.0645502551,0.0662561905,0.0184218907,0.0652078353,0.0467859445,0.0136840419,0.0781164632,0.0644324213
2004,10,0.0058276433,0.0207997271,0.0149720838,0.0134900314,0.0202124689,0.0067224375,0.0306788349,0.0452068042,0.0145279694
2004,11,0.0304458829,0.1116956197,0.0812497369,0.0279497492,0.1006203262,0.072670577,0.0136334738,0.1022543449,0.0886208711
2004,12,-0.011606591,0.0417842721,0.0533908628,-0.010771716,0.0276276226,0.0383993383,0.0230453085,0.066272948,0.0432276395
2005,1,0.0450748884,-0.004193108,-0.049267997,0.0728406026,-0.002871172,-0.075711774,0.0643152954,0.0090641051,-0.05525119
2005,2,0.046960137,0.063082647,0.0161225101,0.0538748216,0.0831244654,0.0292496438,0.0459100557,0.0742363943,0.0283263386
2005,3,0.0094979086,-0.023736066,-0.033233974,-0.005533606,-0.040771553,-0.035237947,-0.001677827,-0.042477685,-0.040799858
2005,4,0.0162435002,-0.05360767,-0.06985117,0.0006095682,-0.049704717,-0.050314285,0.0083862502,-0.06617464,-0.07456089
2005,5,-0.005941003,0.0564307682,0.0623717712,-0.026429548,0.0378105209,0.0642400685,0.0203649759,0.076761024,0.056396048
2005,6,0.0236009539,0.0551727545,0.0315718006,0.0384891756,0.0580832531,0.0195940775,0.0443381942,0.0762938649,0.0319556707
2005,7,0.0266752318,0.0964741574,0.0697989256,0.0328609938,0.0937682469,0.0609072531,0.0304025682,0.0895240285,0.0591214602
2005,8,0.0042103261,0.0062358518,0.0020255257,0.0234226961,0.0184488599,-0.004973836,-0.011670923,-0.022975677,-0.011304754
2005,9,-0.000391357,0.0129912572,0.0133826144,0.0094174535,0.0181873803,0.0087699268,0.0083078903,0.0151047366,0.0067968463
2005,10,-0.012222969,-0.053208576,-0.040985607,-0.055324339,-0.062296299,-0.00697196,-0.024946303,-0.051962072,-0.027015769
2005,11,-0.004022062,0.0491100366,0.0531320986,-0.020662856,0.0357535178,0.0564163739,0.0071925342,0.0650769717,0.0578844375
2005,12,0.0029637106,0.0154574813,0.0124937707,0.0122035402,0.0147712804,0.0025677402,-0.009237186,0.0033935155,0.012630701
2006,1,0.0401234572,0.1096809312,0.069557474,0.0656140438,0.1153290038,0.04971496,0.0510093953,0.1107496477,0.0597402524
2006,2,0.0063356004,-0.009211651,-0.015547251,0.0189220483,-0.013689985,-0.032612033,0.0214899058,-0.00401642,-0.025506326
2006,3,0.0177084894,0.0574978757,0.0397893862,0.0360461642,0.0666350782,0.030588914,0.0240465772,0.0704586774,0.0464121002
2006,4,0.0171629042,0.0255197118,0.0083568075,0.005492553,0.0260891605,0.0205966075,0.002341447,0.0181993366,0.0158578896
2006,5,0.0049105448,-0.053189906,-0.05810045,-0.012556118,-0.059268875,-0.046712757,-0.020542169,-0.077096589,-0.05655442
2006,6,0.0067767915,0.0001141695,-0.006662622,0.0126222272,0.0087384833,-0.003883744,-0.008010038,-0.011729852,-0.003719815
2006,7,0.0136834304,-0.025732722,-0.039416152,0.0543082864,0.0041508064,-0.05015748,0.0204023569,-0.028306197,-0.048708554
2006,8,-0.027580548,0.0152455104,0.0428260586,-0.034342675,0.0103060896,0.0446487641,-0.001486847,0.024680703,0.0261675495
2006,9,0.0133020543,0.0115478558,-0.001754198,-0.009497188,0.0003113475,0.0098085352,-0.004933946,-0.006117906,-0.001183961
2006,10,0.0089906707,0.0667909434,0.0578002727,-0.007125177,0.057176982,0.064302159,0.0044614096,0.0719483894,0.0674869798
2006,11,-0.010093169,0.0307233583,0.0408165272,0.0165377963,0.0482706913,0.031732895,0.0052508203,0.0477318384,0.042481018
2006,12,0.015907762,0.0195611173,0.0036533553,0.0287043218,0.020932436,-0.007771886,0.0365272586,0.0373155776,0.000788319
2007,1,0.0171502899,0.0291568813,0.0120065914,-0.016866181,0.0095615574,0.0264277381,0.0097600165,0.0311927981,0.0214327816
2007,2,0.0123128578,0.0106354544,-0.001677403,0.0158182402,0.0007135115,-0.015104729,0.0310650861,0.0178632919,-0.013201794
2007,3,0.0086988782,0.0125361311,0.0038372528,0.0206743703,0.0298447689,0.0091703986,0.021697302,0.0280633189,0.0063660168
2007,4,0.012437687,0.0526190711,0.0401813841,0.0053886597,0.0556787001,0.0502900404,0.0190133651,0.0615885938,0.0425752286
2007,5,0.0025790219,0.0447780745,0.0421990526,0.0237648735,0.0597000286,0.035935155,-0.024618486,0.0201787996,0.044797286
2007,6,-0.025865845,-0.007320387,0.0185454577,-0.007630945,0.016964273,0.0245952177,-0.023537113,-0.000082922,0.0234541906
2007,7,-0.007691507,-0.044575205,-0.036883697,-0.004002299,-0.038237526,-0.034235227,-0.033328892,-0.058528731,-0.025199839
2007,8,-0.018745276,-0.032696808,-0.013951533,-0.008330709,-0.014548006,-0.006217297,-0.014165418,-0.023702215,-0.009536797
2007,9,-0.022952772,0.016094376,0.0390471477,-0.036568647,0.0233397928,0.0599084401,-0.046937642,-0.002494323,0.0444433192
2007,10,-0.018787331,0.0203733847,0.0391607157,-0.016331988,0.0192355494,0.0355675376,-0.044220961,0.0013829367,0.0456038982
2007,11,-0.014896365,-0.097082911,-0.082186546,0.0052993864,-0.078272226,-0.083571613,-0.018642968,-0.086219848,-0.06757688
2007,12,0.016035019,0.0203973175,0.0043622985,0.0513570499,0.0394141121,-0.011942938,0.0164589322,0.0218383674,0.0053794353
2008,1,0.0457948034,-0.038514306,-0.08430911,0.0409677749,-0.055684009,-0.096651784,0.0566151851,-0.049622976,-0.106238161
2008,2,0.0550269751,0.0214627917,-0.033564183,0.0575147904,0.0335114114,-0.024003379,0.0699392751,0.0387197838,-0.031219491
2008,3,0.0056135794,-0.02598286,-0.031596439,-0.014943719,-0.033834302,-0.018890583,-0.0093167,-0.023541982,-0.014225282
2008,4,-0.007375664,0.0434379786,0.0508136422,0.0035733805,0.056492376,0.0529189955,-0.00242632,0.0562235248,0.0586498445
2008,5,0.0124510767,0.0621183174,0.0496672407,0.0043191134,0.0574930405,0.0531739271,0.0098164359,0.0479813876,0.0381649517
2008,6,0.0137090503,-0.073510536,-0.087219586,0.0201305994,-0.060224445,-0.080355045,0.0002340794,-0.076367091,-0.076601171
2008,7,0.0115721984,-0.00108962,-0.012661819,0.0094813149,-0.028373594,-0.037854909,0.0395761546,0.0150355554,-0.024540599
2008,8,0.0234837735,0.0415376426,0.0180538691,0.0231740751,0.0294696252,0.0062955501,-0.007511974,-0.001321926,0.0061900484
2008,9,-0.019601127,-0.138343653,-0.118742526,-0.009327865,-0.12326245,-0.113934586,0.0013117579,-0.123376541,-0.124688299
2008,10,0.0046200741,-0.225881211,-0.230501285,0.0038522652,-0.209206704,-0.21305897,0.0544243948,-0.174505553,-0.228929947
2008,11,-0.011169418,-0.133587537,-0.122418119,0.0209493029,-0.090073411,-0.111022714,-0.027340573,-0.153493102,-0.126152529
2008,12,0.0169917512,0.0741088452,0.057117094,-0.005390664,0.0483539375,0.0537446012,0.0583090128,0.1047788268,0.046469814
2009,1,-0.051225772,-0.075354072,-0.0241283,-0.055839843,-0.085903189,-0.030063346,-0.062603244,-0.090996448,-0.028393205
2009,2,-0.079381674,-0.128773943,-0.04939227,-0.068930861,-0.107480168,-0.038549307,-0.063597171,-0.121461896,-0.057864725
2009,3,-0.001799096,0.0773579304,0.0791570259,-0.026926985,0.0556162813,0.0825432666,0.0105043963,0.0872017407,0.0766973445
2009,4,0.0983488785,0.2168618787,0.1185130001,0.037174573,0.1321179494,0.0949433763,0.0356718819,0.1464257653,0.1107538834
2009,5,0.0125601255,0.0856097229,0.0730495974,-0.001468166,0.059443466,0.0609116317,0.0070600615,0.0689662514,0.0619061899
2009,6,-0.071102489,-0.012280315,0.058822174,-0.057100686,-0.016871292,0.0402293949,-0.037370615,0.0038408911,0.0412115059
2009,7,0.0540097453,0.1135721971,0.0595624518,0.033995717,0.0911039458,0.0571082288,0.0401853485,0.1094812338,0.0692958853
2009,8,0.0234557819,0.0279785381,0.0045227562,-0.000662695,0.0036702117,0.004332907,0.0002343372,0.0056807635,0.0054464263
2009,9,0.0360026695,0.0894150429,0.0534123734,0.0209825239,0.0759980814,0.0550155575,0.0474446041,0.0917599999,0.0443153959
2009,10,0.0166297603,-0.031940358,-0.048570118,0.0263393128,-0.027061511,-0.053400823,0.0185127441,-0.032811067,-0.051323812
2009,11,0.0452834239,0.0690319208,0.023748497,0.0458554836,0.0698249954,0.0239695118,0.0532974086,0.0720949363,0.0187975277
2009,12,-0.018595604,0.0621348083,0.0807304126,-0.019316533,0.0564509177,0.0757674502,-0.0258051,0.0563373609,0.0821424612
2010,1,0.020934437,-0.023127509,-0.044061946,0.0171749193,-0.02905649,-0.046231409,0.0041381984,-0.038992753,-0.043130952
2010,2,0.0189221391,0.0547462107,0.0358240716,0.0153863961,0.0487579542,0.0333715581,0.0485267899,0.0608256338,0.0122988439
2010,3,-0.012276561,0.0559432225,0.0682197835,0.0004764692,0.0479079555,0.0474314863,-0.008473686,0.0490597944,0.0575334807
2010,4,-0.017287632,0.0437285879,0.0610162204,-0.026694744,0.0405956403,0.0672903842,-0.041456852,0.030474447,0.0719312992
2010,5,-0.01046179,-0.08814862,-0.07768683,-0.015346477,-0.092331564,-0.076985087,-0.016271036,-0.088173719,-0.071902683
2010,6,-0.001485159,-0.064756394,-0.063271235,-0.000567404,-0.067844063,-0.067276658,0.0223795978,-0.056418981,-0.078798579
2010,7,-0.007565975,0.0750268886,0.0825928637,-0.02013938,0.0683800714,0.0885194513,-0.008887977,0.0773060594,0.0861940369
2010,8,-0.018057727,-0.067553358,-0.049495631,0.0011594974,-0.044141755,-0.045301252,-0.007122836,-0.05810823,-0.050985394
2010,9,-0.022056668,0.10515709,0.1272137582,-0.036478854,0.0950535995,0.1315324539,-0.026608505,0.1005209348,0.1271294398
2010,10,0.0022244264,0.0585981659,0.0563737395,-0.011690326,0.051519806,0.0632101322,0.0037082181,0.0526705582,0.0489623402
