year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,0.0303084676,0.1270400529,0.0967315853,-0.006988685,0.0675999748,0.0745886594,0.0686423904,0.0887305273,0.0200881369
2001,2,0.0704011413,-0.063742494,-0.134143635,0.0476403961,-0.061225459,-0.108865855,-0.026227797,-0.060184823,-0.033957026
2001,3,0.0576366213,-0.059536263,-0.117172885,0.0453740021,-0.063173265,-0.108547268,0.0149760801,-0.057281883,-0.072257963
2001,4,-0.069521703,0.0711077323,0.1406294354,-0.052180263,0.0645528229,0.1167330858,0.0078138127,0.0729016913,0.0650878786
2001,5,-0.009767345,0.0647185461,0.0744858915,0.0014941923,0.0419559058,0.0404617135,0.0092101658,0.0647897633,0.0555795975
2001,6,0.0065586057,0.0384078564,0.0318492507,-0.010244124,0.01958089,0.0298250143,-0.002928176,0.0224526596,0.0253808352
2001,7,0.1030046122,-0.015935355,-0.118939967,0.0783073386,-0.019182695,-0.097490034,0.0292037585,-0.015992195,-0.045195953
2001,8,0.0532560966,-0.028020026,-0.081276123,0.0549884978,-0.032046193,-0.08703469,0.0171358625,-0.025261865,-0.042397727
2001,9,0.0500207167,-0.13332395,-0.183344666,0.0814271104,-0.083239034,-0.164666144,-0.033351327,-0.116824515,-0.083473187
2001,10,-0.026692943,0.0817077032,0.1084006463,-0.024705923,0.0412305484,0.0659364719,0.0188636925,0.0625551175,0.043691425
2001,11,0.039986476,0.1142967074,0.0743102314,0.0232196205,0.0809471538,0.0577275333,0.0959769311,0.1002148477,0.0042379166
2001,12,0.0121320036,0.0710324118,0.0589004083,-0.01725924,0.0379343846,0.0551936247,-0.015612293,0.0596677215,0.0752800145
2002,1,0.1172747378,0.0183457545,-0.098928983,0.0904301795,0.0012403681,-0.089189811,0.0550426373,0.0118557113,-0.043186926
2002,2,0.07881516,-0.009235854,-0.088051014,0.0790831504,-0.000089548,-0.079172698,0.0446659098,-0.007543077,-0.052208986
2002,3,0.0137397396,0.0689821344,0.0552423948,-0.004370099,0.0462579692,0.0506280684,0.0485197726,0.0647175824,0.0161978098
2002,4,0.141280704,0.0293995029,-0.111881201,0.1098835758,0.0139266329,-0.095956943,0.0565170133,0.030141948,-0.026375065
2002,5,0.060974299,-0.01765245,-0.078626749,0.0003139555,-0.022646946,-0.022960902,-0.001904608,-0.023336891,-0.021432283
2002,6,0.0603152607,-0.046417723,-0.106732984,0.0919014418,-0.034326429,-0.126227871,0.0552135642,-0.034819592,-0.090033156
2002,7,-0.004061754,-0.12972547,-0.125663716,-0.015834703,-0.115465779,-0.099631077,-0.064951836,-0.118633812,-0.053681976
2002,8,0.033850519,0.0110910186,-0.0227595,0.0184639977,0.0053178205,-0.013146177,-0.009480626,0.0093301613,0.0188107873
2002,9,0.0259063598,-0.065305058,-0.091211418,0.0207998201,-0.076703934,-0.097503754,-0.025941643,-0.056655917,-0.030714274
2002,10,0.0012358245,0.057177032,0.0559412075,0.0258129226,0.076728788,0.0509158654,0.0452271447,0.0482933816,0.0030662368
2002,11,-0.037158783,0.0748821042,0.1120408869,-0.048630709,0.0450201716,0.0936508801,0.02044329,0.0497602113,0.0293169214
2002,12,0.0511613121,-0.033432598,-0.08459391,0.0616166887,-0.028897374,-0.090514063,0.0094044566,-0.027148815,-0.036553272
2003,1,0.0061716173,-0.025794275,-0.031965892,0.0028916004,-0.020602134,-0.023493734,0.0099043024,-0.033203168,-0.043107471
2003,2,-0.014847977,-0.05021508,-0.035367104,-0.015094021,-0.050543168,-0.035449147,0.0180282081,-0.044453827,-0.062482036
2003,3,0.0004749293,0.0243415628,0.0238666334,-0.007233183,0.0242029175,0.0314361006,-0.000850619,0.0267991466,0.027649766
2003,4,-0.015642134,0.0952008254,0.1108429597,-0.019112467,0.0797029423,0.0988154093,0.0010482453,0.0852928548,0.0842446095
