year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,-0.038865635,0.1173067782,0.1561724134,0.0347220389,0.0586901358,0.0239680968,-0.009605381,0.0702652506,0.079870632
2001,2,0.1823288933,-0.032270683,-0.214599577,0.2001297769,-0.028930168,-0.229059945,0.20457048,-0.023622486,-0.228192966
2001,3,0.1119232052,-0.035865421,-0.147788626,0.1394645416,-0.032526012,-0.171990554,0.1153886634,-0.036849835,-0.152238499
2001,4,-0.121556176,0.0741945736,0.1957507499,-0.150271846,0.0510100391,0.2012818853,-0.136975454,0.0632966022,0.2002720562
2001,5,-0.007053807,0.0608846541,0.0679384616,0.0043670517,0.0452627011,0.0408956494,-0.008719571,0.0524026551,0.0611222264
2001,6,-0.003247702,0.0383944993,0.0416422017,0.0015053657,0.0314719311,0.0299665655,-0.005054471,0.0231864314,0.0282409019
2001,7,0.0352228708,-0.035869808,-0.071092679,0.0486546325,-0.03552489,-0.084179523,0.040719503,-0.024277735,-0.064997238
2001,8,-0.012275785,-0.070691799,-0.058416014,0.0289007902,-0.068140205,-0.097040995,-0.003743362,-0.060931604,-0.057188242
2001,9,-0.024464106,-0.164905531,-0.140441425,-0.025651562,-0.158213254,-0.132561693,-0.020456084,-0.142192791,-0.121736708
2001,10,0.015672273,0.1300217203,0.1143494472,-0.009239456,0.0945146797,0.1037541353,0.0148610963,0.1046325288,0.0897714326
2001,11,-0.035488392,0.0738325763,0.1093209683,-0.033920849,0.058071774,0.0919926232,-0.024768809,0.0545973118,0.0793661209
2001,12,0.0114509065,0.0797122845,0.068261378,0.0169608342,0.061721485,0.0447606508,0.0125007976,0.0723603527,0.0598595551
2002,1,-0.036046957,-0.037929931,-0.001882974,-0.0770204,-0.048440872,0.0285795287,-0.024705185,-0.027998716,-0.003293531
2002,2,0.0335300895,-0.040703277,-0.074233367,0.0462480643,-0.042252537,-0.088500601,0.0451674333,-0.019416088,-0.064583521
2002,3,0.0102113832,0.1095034917,0.0992921085,0.0331277935,0.0843485295,0.0512207359,0.016428616,0.1034141024,0.0869854864
2002,4,0.0069216767,-0.014843558,-0.021765235,0.0322360458,-0.017560319,-0.049796365,0.0116862498,0.0074550261,-0.004231224
2002,5,0.0198026585,-0.035169555,-0.054972214,0.0287613692,-0.042951243,-0.071712613,0.0116864323,-0.036004262,-0.047690694
2002,6,0.0001103678,-0.066909793,-0.067020161,-0.018706502,-0.057664224,-0.038957722,0.0068341439,-0.049429986,-0.05626413
2002,7,0.0057520969,-0.132262298,-0.138014395,0.0144932416,-0.111982602,-0.126475843,0.005722784,-0.117215796,-0.12293858
2002,8,-0.008670132,-0.007923211,0.000746921,-0.00426334,-0.00881858,-0.004555239,-0.009056371,-0.011574805,-0.002518434
2002,9,-0.071626894,-0.124765788,-0.053138895,-0.063455736,-0.132362702,-0.068906966,-0.071118557,-0.112271332,-0.041152775
2002,10,0.0873200701,0.1050618285,0.0177417585,0.046970617,0.1162856682,0.0693150512,0.0758280196,0.0899718111,0.0141437916
2002,11,0.1193064439,0.1694007229,0.0500942791,0.1072456846,0.1637939137,0.0565482291,0.1041262101,0.1412442023,0.0371179922
2002,12,-0.06706999,-0.085495997,-0.018426007,-0.054824892,-0.100641914,-0.045817021,-0.064788968,-0.082745661,-0.017956693
2003,1,-0.015603689,-0.036488586,-0.020884898,-0.007414901,-0.036726703,-0.029311803,-0.017509769,-0.040658413,-0.023148644
2003,2,-0.00780403,-0.022571455,-0.014767425,-0.007517672,-0.021315505,-0.013797833,-0.013921161,-0.022933516,-0.009012355
2003,3,-0.020856003,0.0027798795,0.023635882,-0.032560287,-0.016139624,0.0164206626,-0.022455992,-0.000059684,0.0223963082
2003,4,0.0373103724,0.1221915052,0.0848811328,0.0359264664,0.1078623786,0.0719359123,0.0442229452,0.1161250203,0.0719020751
2003,5,0.0721387042,0.1514053248,0.0792666206,0.0815471362,0.141375,0.0598278637,0.0650795902,0.1314815441,0.0664019539
2003,6,0.019418299,0.0463460878,0.0269277888,0.0130936329,0.036307391,0.0232137581,0.0198843732,0.0407849472,0.020900574
2003,7,0.0213797463,0.0950924702,0.0737127239,0.0219325272,0.0737720929,0.0518395657,0.0305174625,0.0930243653,0.0625069029
2003,8,0.0151153162,0.0654551575,0.0503398412,0.0371613219,0.0733563337,0.0361950118,0.008271509,0.0549121348,0.0466406258
2003,9,-0.03560543,-0.027723609,0.0078818203,-0.042766813,-0.042100882,0.0006659306,-0.035472661,-0.029234905,0.0062377563
2003,10,-0.026005473,0.0785295564,0.1045350296,-0.005664987,0.090204354,0.0958693408,-0.010513991,0.0749575012,0.0854714918
2003,11,-0.014277875,0.0335704691,0.0478483437,-0.008813164,0.0326890717,0.0415022353,-0.018688574,0.0359017654,0.0545903391
2003,12,0.0076731228,0.0325707357,0.0248976129,0.0076603304,0.0260087202,0.0183483898,0.007957892,0.0260337958,0.0180759038
2004,1,0.0012671796,0.058112116,0.0568449364,0.0075501112,0.0487643988,0.0412142876,-0.004329151,0.0470925026,0.0514216535
2004,2,-0.010188012,0.0010987968,0.0112868085,-0.032927658,-0.012336541,0.0205911165,-0.010925163,0.004449978,0.0153751411
2004,3,-0.019669015,-0.006994841,0.0126741744,-0.01860167,-0.015154664,0.0034470058,-0.019679913,-0.005057458,0.0146224554
2004,4,0.0104035915,-0.037668994,-0.048072585,-0.006686155,-0.045358951,-0.038672795,0.00521483,-0.03671422,-0.04192905
2004,5,0.0150460654,0.0190717175,0.0040256521,0.0131769638,0.0160895868,0.002912623,0.010647463,0.0202156871,0.009568224
2004,6,0.0062143026,0.035967066,0.0297527634,0.0124694348,0.0336135589,0.0211441241,-0.012099241,0.0367152004,0.0488144412
2004,7,-0.021682624,-0.078847291,-0.057164667,-0.008326636,-0.074397701,-0.066071065,-0.003979873,-0.06209205,-0.058112177
2004,8,0.0221800486,-0.00716109,-0.029341139,0.0224418979,-0.004041811,-0.026483709,0.0109388537,-0.009642155,-0.020581009
2004,9,-0.00782242,0.0575918453,0.0654142655,-0.024444302,0.0496105767,0.0740548787,-0.018220885,0.0483114832,0.0665323684
2004,10,0.0121120587,0.0244775308,0.012365472,-0.010123821,0.015421063,0.0255448843,0.0055472301,0.0241705661,0.018623336
2004,11,-0.045273279,0.0711583542,0.1164316332,-0.067866935,0.0509991022,0.1188660374,-0.053446682,0.0603934801,0.1138401626
2004,12,0.0306931794,0.0700603836,0.0393672041,0.0136182898,0.0451361108,0.0315178211,0.0133810461,0.0613097212,0.0479286752
2005,1,-0.021986965,-0.05085849,-0.028871525,-0.019562732,-0.048717916,-0.029155184,-0.024044258,-0.043487299,-0.019443041
2005,2,-0.03979841,-0.001475001,0.0383234095,-0.039508629,0.0029984491,0.0425070785,-0.042630002,0.0012787538,0.0439087557
2005,3,0.0026139849,-0.039500504,-0.042114489,0.0094672043,-0.036247788,-0.045714993,0.0210247,-0.030942471,-0.051967171
2005,4,0.0028443783,-0.065355985,-0.068200364,0.0242972672,-0.045606464,-0.069903732,0.0148756629,-0.063172258,-0.078047921
2005,5,0.0031572162,0.0725433799,0.0693861637,-0.009158587,0.059789455,0.0689480417,-0.028472572,0.0694829401,0.0979555123
2005,6,-0.000641132,0.0268155365,0.0274566683,-0.000952536,0.014596922,0.0155494585,-0.026245167,0.0178698451,0.0441150122
2005,7,0.0128245507,0.0826036081,0.0697790574,0.0080341324,0.0758699693,0.0678358369,0.0106358765,0.0749673838,0.0643315074
2005,8,-0.022671624,-0.01008353,0.0125880939,-0.025690523,-0.003638762,0.0220517611,0.0094027293,-0.010790903,-0.020193633
2005,9,-0.007336022,0.0147803548,0.0221163767,-0.008852077,0.0156148399,0.0244669166,-0.010378332,0.0153802738,0.0257586061
2005,10,0.0190708606,-0.026421184,-0.045492045,0.0379366873,-0.018468984,-0.056405671,0.0147386456,-0.019856141,-0.034594786
2005,11,0.0061584219,0.0581823983,0.0520239764,0.0089514766,0.0612223433,0.0522708667,-0.008394168,0.0526239381,0.0610181066
2005,12,-0.001484024,0.0123869711,0.0138709954,-0.012567583,0.001181559,0.0137491416,0.0097608707,0.0094585782,-0.000302293
2006,1,-0.013118631,0.0921060013,0.1052246322,-0.031130638,0.0859568026,0.1170874408,-0.007825398,0.0861435666,0.0939689645
2006,2,0.0097164111,-0.003665949,-0.01338236,0.031945843,-0.004641999,-0.036587842,0.0069048713,-0.010629463,-0.017534335
2006,3,-0.009119194,0.0400084577,0.0491276518,-0.002682474,0.0417955225,0.0444779961,-0.012937895,0.0444417341,0.0573796289
2006,4,-0.007641321,0.01324351,0.0208848314,-0.004381241,0.0213416504,0.0257228909,0.0001924047,0.0143610896,0.0141686849
2006,5,0.00814835,-0.051304035,-0.059452385,0.0150240836,-0.050209432,-0.065233516,0.0193527279,-0.046371488,-0.065724216
2006,6,0.0010309243,-0.002820898,-0.003851822,-0.016964964,-0.014203765,0.0027611986,-0.012600697,-0.005701496,0.0068992003
2006,7,0.0193006581,-0.026058212,-0.04535887,0.0024768087,-0.035024919,-0.037501728,0.0258432903,-0.022984176,-0.048827466
2006,8,0.0325614162,0.0481595185,0.0155981023,0.0447845278,0.0610425377,0.0162580099,0.0217662163,0.0349905115,0.0132242952
2006,9,0.0137510639,0.0187724138,0.0050213499,0.0029784571,0.0108278743,0.0078494172,0.0060962438,0.0162831397,0.010186896
2006,10,0.0057339798,0.0605630837,0.0548291039,-0.011674651,0.0505033516,0.0621780026,0.0001037114,0.0625052282,0.0624015168
2006,11,0.0020537282,0.033193402,0.0311396738,0.0037213454,0.0358915038,0.0321701584,0.0027484884,0.0358315325,0.0330830441
2006,12,0.0014245921,0.0101018536,0.0086772615,-0.002077149,0.0054104193,0.0074875681,-0.00456174,0.006145927,0.0107076673
2007,1,-0.006228405,0.0207760066,0.0270044119,-0.005692636,0.0208991424,0.0265917787,-0.00763694,0.0233885444,0.0310254845
2007,2,0.0086657431,-0.002893195,-0.011558938,0.0177816029,-0.006242679,-0.024024282,0.0089948144,-0.009249638,-0.018244452
2007,3,-0.015294269,0.0014340336,0.0167283026,-0.015450274,0.0074815119,0.0229317854,-0.010259377,0.0033301684,0.0135895453
2007,4,0.0117952363,0.0383450382,0.0265498019,0.0045079282,0.0387006966,0.0341927684,0.025732953,0.0495842047,0.0238512517
2007,5,0.000354213,0.039478163,0.0391239501,-0.001604643,0.0397435292,0.0413481719,-0.002387091,0.0373952312,0.0397823225
2007,6,0.0080606782,0.0046281196,-0.003432559,0.0190994265,0.0075423988,-0.011557028,0.0015695862,-0.000277864,-0.00184745
2007,7,-0.047765528,-0.077465189,-0.029699662,-0.062540741,-0.077939626,-0.015398885,-0.050413516,-0.072652961,-0.022239445
2007,8,0.010052142,0.0123429688,0.0022908267,-0.002362962,0.01357983,0.0159427917,0.0044405834,0.0087553309,0.0043147475
2007,9,-0.030239719,0.0115647708,0.04180449,-0.047271284,0.0162599415,0.0635312253,-0.039235945,0.007514098,0.0467500434
2007,10,-0.036845086,0.0084649849,0.0453100714,-0.051062907,0.0076167833,0.0586796906,-0.044017452,0.006797506,0.0508149577
2007,11,-0.001669857,-0.084833016,-0.083163159,-0.002818906,-0.082480881,-0.079661976,-0.00418408,-0.068376417,-0.064192337
2007,12,-0.023151949,-0.008642455,0.0145094944,-0.051102164,-0.017748665,0.0333534985,-0.027329393,-0.007151719,0.0201776737
2008,1,0.0656544,-0.02930494,-0.09495934,0.0822695341,-0.039262584,-0.121532118,0.0790972615,-0.028334353,-0.107431614
2008,2,-0.020622705,-0.036955956,-0.01633325,-0.059865894,-0.050705475,0.0091604189,-0.035465761,-0.03984108,-0.004375319
2008,3,0.0262631743,-0.010564223,-0.036827398,0.0228205913,-0.012561205,-0.035381796,0.0397577616,0.0096611527,-0.030096609
2008,4,-0.020107056,0.0418053237,0.0619123793,-0.034017722,0.052688433,0.086706155,-0.026072966,0.046310756,0.0723837218
2008,5,-0.027460233,0.0230965407,0.0505567732,-0.032972817,0.0278614416,0.0608342581,-0.03439469,0.0183130449,0.0527077348
2008,6,-0.019512623,-0.100812112,-0.081299488,-0.030704701,-0.082810755,-0.052106054,-0.025895486,-0.088187226,-0.06229174
2008,7,0.1211228016,0.0634972388,-0.057625563,0.1251937849,0.0837142562,-0.041479529,0.1191972648,0.0584998204,-0.060697444
2008,8,0.0535941003,0.0571311953,0.003537095,0.0432541877,0.03536944,-0.007884748,0.0566546346,0.0537177566,-0.002936878
2008,9,0.0841123727,-0.060918496,-0.145030869,0.0765759327,-0.063123666,-0.139699599,0.0980852917,-0.053678331,-0.151763622
2008,10,0.0072035543,-0.230120175,-0.23732373,-0.019190125,-0.230356583,-0.211166458,-0.004148366,-0.214043967,-0.209895601
2008,11,-0.026975921,-0.149074841,-0.12209892,-0.093396724,-0.169906812,-0.076510088,-0.028622135,-0.127348703,-0.098726569
2008,12,0.0212284885,0.0523508144,0.0311223259,-0.019609459,0.020751799,0.040361258,0.0249134093,0.0488769278,0.0239635185
2009,1,-0.098390462,-0.146952432,-0.04856197,-0.169430579,-0.214657317,-0.045226738,-0.113475077,-0.16229686,-0.048821783
2009,2,-0.045329387,-0.162096195,-0.116766808,-0.085287661,-0.180495238,-0.095207577,-0.047114434,-0.157957143,-0.110842709
2009,3,0.0740559401,0.1310014301,0.05694549,0.0558384757,0.113601983,0.0577635073,0.0675725251,0.1268644331,0.0592919079
2009,4,0.1123881194,0.2375605835,0.1251724641,0.1454971992,0.2017889739,0.0562917747,0.1076997235,0.1946148931,0.0869151695
