ticker,conm,ret,year,month,EW,VW,PW,n
TESO,TESCO CORP,0,2000,1,1,204.8216875,6.3125,3082
TESO,TESCO CORP,-0.04950495,2000,2,1,204.8216875,6.3125,3082
TESO,TESCO CORP,0.1666666667,2000,3,1,194.682,6,3082
TESO,TESCO CORP,-0.196428571,2000,4,1,227.528,7,3082
TESO,TESCO CORP,0.3111111111,2000,5,1,182.835,5.625,3082
TESO,TESCO CORP,0.406779661,2000,6,1,239.717,7.375,3082
TESO,TESCO CORP,-0.156626506,2000,7,1,336.37825,10.375,3082
TESO,TESCO CORP,0.2142857143,2000,8,1,283.6925,8.75,3082
TESO,TESCO CORP,-0.029411765,2000,9,1,344.48375,10.625,3082
TESO,TESCO CORP,-0.163636364,2000,10,1,334.351875,10.3125,3082
TESO,TESCO CORP,0.0144927536,2000,11,1,279.63975,8.625,3082
TESO,TESCO CORP,0.2071428571,2000,12,1,283.6925,8.75,3082
TESO,TESCO CORP,0.0177514793,2001,1,1,342.457375,10.5625,3082
TESO,TESCO CORP,0.1162790698,2001,2,1,348.5365,10.75,3082
TESO,TESCO CORP,-0.130208333,2001,3,1,397.812,12,3082
TESO,TESCO CORP,0.1592814371,2001,4,1,346.0135625,10.4375,3082
TESO,TESCO CORP,0.1859504132,2001,5,1,401.1271,12.1,3082
TESO,TESCO CORP,-0.216027875,2001,6,1,475.71685,14.35,3082
TESO,TESCO CORP,-0.152888889,2001,7,1,382.78125,11.25,3082
TESO,TESCO CORP,-0.146904512,2001,8,1,324.25825,9.53,3082
TESO,TESCO CORP,-0.30504305,2001,9,1,276.62325,8.13,3082
TESO,TESCO CORP,0.1008849558,2001,10,1,192.24125,5.65,3082
TESO,TESCO CORP,-0.030546624,2001,11,1,211.6355,6.22,3082
TESO,TESCO CORP,0.3814262023,2001,12,1,205.17075,6.03,3082
TESO,TESCO CORP,0.0024009604,2002,1,1,283.42825,8.33,3082
TESO,TESCO CORP,0.3461077844,2002,2,1,282.9982,8.35,3082
TESO,TESCO CORP,0.1049822064,2002,3,1,380.94608,11.24,3082
TESO,TESCO CORP,-0.082125604,2002,4,1,420.93864,12.42,3082
TESO,TESCO CORP,-0.079824561,2002,5,1,386.3688,11.4,3082
TESO,TESCO CORP,0.0641563394,2002,6,1,355.52708,10.49,3082
TESO,TESCO CORP,-0.110275016,2002,7,1,378.336396,11.163,3082
TESO,TESCO CORP,-0.091824406,2002,8,1,340.429232,9.932,3082
TESO,TESCO CORP,-0.063192905,2002,9,1,309.16952,9.02,3082
TESO,TESCO CORP,0.1538461538,2002,10,1,289.6322,8.45,3082
TESO,TESCO CORP,0.0174358974,2002,11,1,334.191,9.75,3082
TESO,TESCO CORP,0.1905241935,2002,12,1,340.01792,9.92,3082
TESO,TESCO CORP,0.0245554615,2003,1,1,404.98852,11.81,3082
TESO,TESCO CORP,0.005785124,2003,2,1,414.9332,12.1,3082
TESO,TESCO CORP,-0.15283484,2003,3,1,417.33364,12.17,3082
TESO,TESCO CORP,0.028128031,2003,4,1,353.55052,10.31,3082
TESO,TESCO CORP,-0.066037736,2003,5,1,363.4952,10.6,3082
TESO,TESCO CORP,-0.03030303,2003,6,1,339.4908,9.9,3082
TESO,TESCO CORP,0.028125,2003,7,1,329.2032,9.6,3082
TESO,TESCO CORP,-0.095238095,2003,8,1,338.46204,9.87,3082
TESO,TESCO CORP,-0.089585666,2003,9,1,309.00479,8.93,3082
TESO,TESCO CORP,-0.070110701,2003,10,1,281.32239,8.13,3082
TESO,TESCO CORP,-0.08994709,2003,11,1,261.59868,7.56,3082
TESO,TESCO CORP,0.1816860465,2003,12,1,238.06864,6.88,3082
TESO,TESCO CORP,0.0578105781,2004,1,1,281.32239,8.13,3082
TESO,TESCO CORP,-0.104651163,2004,2,1,297.5858,8.6,3082
TESO,TESCO CORP,-0.009090909,2004,3,1,266.4431,7.7,3082
TESO,TESCO CORP,-0.017038008,2004,4,1,264.88308,7.63,3082
TESO,TESCO CORP,-0.057333333,2004,5,1,260.37,7.5,3082
TESO,TESCO CORP,0.1485148515,2004,6,1,245.44212,7.07,3082
TESO,TESCO CORP,0.1231527094,2004,7,1,281.89392,8.12,3082
TESO,TESCO CORP,-0.006578947,2004,8,1,316.60992,9.12,3082
TESO,TESCO CORP,0.1898454746,2004,9,1,314.66286,9.06,3082
TESO,TESCO CORP,-0.05380334,2004,10,1,374.40018,10.78,3082
TESO,TESCO CORP,0.0049019608,2004,11,1,354.2562,10.2,3082
TESO,TESCO CORP,0.0634146341,2004,12,1,358.06325,10.25,3082
TESO,TESCO CORP,-0.019266055,2005,1,1,380.7697,10.9,3082
TESO,TESCO CORP,0.1637043966,2005,2,1,373.43377,10.69,3082
TESO,TESCO CORP,-0.069935691,2005,3,1,436.4574,12.44,3082
TESO,TESCO CORP,-0.165946413,2005,4,1,406.34997,11.57,3082
TESO,TESCO CORP,0.0911917098,2005,5,1,339.11065,9.65,3082
TESO,TESCO CORP,0.0484330484,2005,6,1,370.17162,10.53,3082
TESO,TESCO CORP,0.1304347826,2005,7,1,388.10016,11.04,3082
TESO,TESCO CORP,0.0713141026,2005,8,1,439.05888,12.48,3082
TESO,TESCO CORP,0.1765145849,2005,9,1,470.46356,13.37,3082
TESO,TESCO CORP,0.0387794024,2005,10,1,553.74319,15.73,3082
TESO,TESCO CORP,0.1328029376,2005,11,1,575.67454,16.34,3082
TESO,TESCO CORP,0.0005402485,2005,12,1,652.25538,18.51,3082
TESO,TESCO CORP,0.1177105832,2006,1,1,655.81172,18.52,3082
TESO,TESCO CORP,-0.104347826,2006,2,1,735.2226,20.7,3082
TESO,TESCO CORP,0.0269687163,2006,3,1,660.41334,18.54,3082
TESO,TESCO CORP,0.1039915966,2006,4,1,680.7752,19.04,3082
TESO,TESCO CORP,-0.033777355,2006,5,1,752.13764,21.02,3082
TESO,TESCO CORP,0.0201871,2006,6,1,726.87459,20.31,3082
TESO,TESCO CORP,-0.011583012,2006,7,1,743.06064,20.72,3082
TESO,TESCO CORP,-0.195800781,2006,8,1,735.55968,20.48,3082
TESO,TESCO CORP,-0.058287796,2006,9,1,592.16238,16.47,3082
TESO,TESCO CORP,0.1012250161,2006,10,1,557.94123,15.51,3082
TESO,TESCO CORP,-0.00175644,2006,11,1,614.76044,17.08,3082
TESO,TESCO CORP,0.0363636364,2006,12,1,613.6977,17.05,3082
TESO,TESCO CORP,0.1884550085,2007,1,1,636.01398,17.67,3082
TESO,TESCO CORP,-0.000952381,2007,2,1,756.378,21,3082
TESO,TESCO CORP,0.2654909438,2007,3,1,758.2172,20.98,3082
TESO,TESCO CORP,0.1148775895,2007,4,1,962.172,26.55,3082
TESO,TESCO CORP,0.0466216216,2007,5,1,1082.2056,29.6,3082
TESO,TESCO CORP,0.0180761782,2007,6,1,1132.96958,30.98,3082
TESO,TESCO CORP,0.0726062143,2007,7,1,1153.44934,31.54,3082
TESO,TESCO CORP,-0.191545965,2007,8,1,1237.19693,33.83,3082
TESO,TESCO CORP,-0.007312614,2007,9,1,1006.8629,27.35,3082
TESO,TESCO CORP,0.0861878453,2007,10,1,999.5001,27.15,3082
TESO,TESCO CORP,-0.258053577,2007,11,1,1085.64486,29.49,3082
TESO,TESCO CORP,0.3103290676,2007,12,1,806.1686,21.88,3082
TESO,TESCO CORP,-0.206836414,2008,1,1,1056.34615,28.67,3082
TESO,TESCO CORP,0.0831134565,2008,2,1,837.8553,22.74,3082
TESO,TESCO CORP,-0.027608607,2008,3,1,907.51698,24.63,3082
TESO,TESCO CORP,0.1594989562,2008,4,1,882.4617,23.95,3082
TESO,TESCO CORP,0.2110190853,2008,5,1,1024.21314,27.77,3082
TESO,TESCO CORP,-0.049955397,2008,6,1,1242.56124,33.63,3082
TESO,TESCO CORP,-0.027543036,2008,7,1,1180.4886,31.95,3082
TESO,TESCO CORP,0.0933376247,2008,8,1,1147.97436,31.07,3082
TESO,TESCO CORP,-0.383573742,2008,9,1,1272.5162,33.97,3082
TESO,TESCO CORP,-0.460362942,2008,10,1,784.4124,20.94,3082
TESO,TESCO CORP,-0.389380531,2008,11,1,423.298,11.3,3082
TESO,TESCO CORP,0.0347826087,2008,12,1,258.8121,6.9,3082
TESO,TESCO CORP,0.3921568627,2009,1,1,267.81426,7.14,3082
TESO,TESCO CORP,-0.228370221,2009,2,1,372.83946,9.94,3082
TESO,TESCO CORP,0.0195567145,2009,3,1,287.69403,7.67,3082
TESO,TESCO CORP,0.2902813299,2009,4,1,293.4064,7.82,3082
TESO,TESCO CORP,-0.117938553,2009,5,1,378.8795,10.09,3082
TESO,TESCO CORP,-0.107865169,2009,6,1,334.2039,8.9,3082
TESO,TESCO CORP,0.2632241814,2009,7,1,298.15494,7.94,3082
TESO,TESCO CORP,-0.234297109,2009,8,1,376.63653,10.03,3082
TESO,TESCO CORP,0.0390625,2009,9,1,288.79872,7.68,3082
TESO,TESCO CORP,0.0877192982,2009,10,1,300.07992,7.98,3082
TESO,TESCO CORP,0.2315668203,2009,11,1,326.40272,8.68,3082
TESO,TESCO CORP,0.2076707203,2009,12,1,402.5854,10.69,3082
TESO,TESCO CORP,0.0123934934,2010,1,1,486.1906,12.91,3082
TESO,TESCO CORP,0.0428462127,2010,2,1,492.2162,13.07,3082
TESO,TESCO CORP,-0.14380044,2010,3,1,513.3058,13.63,3082
TESO,TESCO CORP,0.0728363325,2010,4,1,440.57751,11.67,3082
TESO,TESCO CORP,-0.103035144,2010,5,1,473.03064,12.52,3082
TESO,TESCO CORP,0.0934995548,2010,6,1,424.30309,11.23,3082
TESO,TESCO CORP,0.1156351792,2010,7,1,463.97524,12.28,3082
TESO,TESCO CORP,-0.275912409,2010,8,1,517.6271,13.7,3082
TESO,TESCO CORP,0.2127016129,2010,9,1,375.23392,9.92,3082
TESO,TESCO CORP,0.0523690773,2010,10,1,455.04678,12.03,3082
TESO,TESCO CORP,0.0434439179,2010,11,1,478.87716,12.66,3082
TESO,TESCO CORP,0.2021196064,2010,12,1,499.83998,13.21,3082
TESO,TESCO CORP,-0.03872796,2011,1,1,600.86744,15.88,3082
TESO,TESCO CORP,0.2047166721,2011,2,1,577.59707,15.265,3082
TESO,TESCO CORP,0.1924959217,2011,3,1,695.84082,18.39,3082
TESO,TESCO CORP,-0.142270862,2011,4,1,836.36634,21.93,3082
TESO,TESCO CORP,0.0829346093,2011,5,1,717.37578,18.81,3082
TESO,TESCO CORP,-0.04712813,2011,6,1,777.1155,20.37,3082
TESO,TESCO CORP,0.095311695,2011,7,1,740.4915,19.41,3082
TESO,TESCO CORP,-0.2144873,2011,8,1,811.069,21.26,3082
TESO,TESCO CORP,-0.305389222,2011,9,1,637.8899,16.7,3082
TESO,TESCO CORP,0.3336206897,2011,10,1,443.0852,11.6,3082
TESO,TESCO CORP,-0.138332256,2011,11,1,590.90759,15.47,3082
TESO,TESCO CORP,-0.051762941,2011,12,1,509.59257,13.33,3082
TESO,TESCO CORP,0.0981012658,2012,1,1,483.21456,12.64,3082
TESO,TESCO CORP,0.1037463977,2012,2,1,530.61852,13.88,3082
TESO,TESCO CORP,-0.073759791,2012,3,1,585.66828,15.32,3082
TESO,TESCO CORP,0.1508104299,2012,4,1,547.53534,14.19,3082
TESO,TESCO CORP,-0.263931415,2012,5,1,630.24002,16.33,3082
TESO,TESCO CORP,-0.001663894,2012,6,1,464.10422,12.02,3082
TESO,TESCO CORP,-0.034166667,2012,7,1,463.332,12,3082
TESO,TESCO CORP,-0.123382226,2012,8,1,447.50149,11.59,3082
TESO,TESCO CORP,0.0511811024,2012,9,1,392.92784,10.16,3082
TESO,TESCO CORP,-0.175093633,2012,10,1,413.03832,10.68,3082
TESO,TESCO CORP,0.2258796822,2012,11,1,340.71794,8.81,3082
TESO,TESCO CORP,0.0546296296,2012,12,1,418.446,10.8,3082
TESO,TESCO CORP,0.0614574188,2013,1,1,441.30555,11.39,3082
TESO,TESCO CORP,0.0512820513,2013,2,1,468.42705,12.09,3082
TESO,TESCO CORP,0.0535011802,2013,3,1,492.44895,12.71,3082
TESO,TESCO CORP,-0.088872293,2013,4,1,521.25931,13.39,3082
TESO,TESCO CORP,0.0459016393,2013,5,1,475.1778,12.2,3082
TESO,TESCO CORP,0.0384012539,2013,6,1,496.98924,12.76,3082
TESO,TESCO CORP,-0.000754717,2013,7,1,516.07425,13.25,3082
TESO,TESCO CORP,0.166918429,2013,8,1,515.68476,13.24,3082
TESO,TESCO CORP,0.071197411,2013,9,1,603.27615,15.45,3082
TESO,TESCO CORP,0.0380664653,2013,10,1,646.22785,16.55,3082
TESO,TESCO CORP,0.0407450524,2013,11,1,670.82746,17.18,3082
TESO,TESCO CORP,0.1062639821,2013,12,1,699.25104,17.88,3082
